pos,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
2085,415000,3,1.5,1510,16800,1,0,0,5,8,1510,0,1956,98133,1560,7276
2086,524500,3,1.5,3430,264844,1,0,2,3,7,2230,1200,1988,98045,1660,145926
2087,329000,4,1,1120,3844,1,0,0,3,7,1120,0,1972,98133,1480,3844
2088,870000,4,1.75,1920,3600,2,0,0,4,8,1920,0,1907,98119,1920,3600
2089,638000,3,2,1660,3729,1,0,0,5,7,970,690,1922,98116,1560,3729
2090,1410000,4,4,4920,50621,2,0,0,3,10,4280,640,2012,98053,4920,74052
2091,235000,3,1.75,1190,7280,1,0,0,4,7,1190,0,1968,98092,1250,7800
2092,449950,3,2.25,1610,5159,2,0,0,3,7,1610,0,1985,98029,1610,5210
2093,385000,3,2.25,1680,8450,1,0,0,3,8,1340,340,1960,98177,1850,8300
2094,950000,5,2,2940,5500,2,0,0,4,9,2340,600,1909,98102,2940,5500
2095,400000,3,2,1010,12252,1,0,0,3,8,1010,0,1980,98074,1840,11497
2096,593567,3,2.5,1770,3205,2,0,0,3,9,1770,0,2005,98052,2120,4134
2097,137900,3,1.75,1160,5082,1,0,0,3,6,580,580,1942,98178,1730,6000
2098,250000,2,1,1110,26051,1,0,0,3,6,1110,0,1951,98168,2240,12255
2099,299000,3,2.5,1850,4600,2,0,0,3,7,1850,0,2005,98058,2160,4751
2100,526000,2,2,1550,2400,1.5,0,0,4,7,1550,0,1900,98103,1180,1224
2101,579100,2,1,1070,2754,1,0,0,3,7,830,240,1924,98103,1760,4080
2102,370000,5,2.5,2250,10400,1,0,0,3,8,1280,970,1973,98058,2140,9592
2103,396000,3,1,1390,6160,1,0,0,4,7,1390,0,1949,98133,1230,6160
2104,115000,2,1,940,6000,1,0,0,3,6,940,0,1943,98146,1310,6000
2105,234950,3,2,1430,10850,1,0,0,3,7,1430,0,1994,98001,1610,8015
2106,290000,4,2.5,1850,5674,2,0,0,3,7,1850,0,1993,98042,1750,6875
2107,570000,4,3,1490,6766,1.5,0,1,5,7,1490,0,1915,98136,1990,6526
2108,549000,4,1.75,1290,3060,2,0,0,4,7,1290,0,1906,98103,1510,4080
2109,602500,4,1.75,2190,41000,2,0,0,3,8,2190,0,1980,98075,2590,35370
2110,277500,4,2.25,1660,7184,1,0,0,3,7,1110,550,1963,98188,1640,7200
2111,333000,3,1,1250,8450,1,0,0,4,7,1250,0,1954,98146,1350,9300
2112,420000,3,1,1790,7055,1,0,0,5,8,1520,270,1937,98133,1710,7055
2113,403000,3,2,1960,13100,1,0,2,5,8,1650,310,1957,98166,1960,10518
2114,400000,2,1,1180,10800,1,0,0,3,7,1180,0,1984,98011,1600,10800
2115,1700000,3,2.75,2810,18731,2,1,4,4,10,2810,0,1974,98052,3120,14810
2116,383610,3,2,1230,8450,1,0,0,3,7,1230,0,1989,98155,2110,8536
2117,580000,3,2.25,1900,3960,1.5,0,0,3,8,1200,700,1905,98122,1310,3960
2118,545000,5,4,1680,7268,1,0,0,3,8,1370,310,2008,98106,2040,8259
2119,600000,2,2.25,2320,18919,2,1,4,4,8,2320,0,1976,98070,1610,18919
2120,417000,3,2.5,2040,11211,2,0,0,3,8,2040,0,2000,98055,1830,11964
2121,1010000,3,2.5,2570,5000,1,0,0,4,8,1480,1090,1940,98105,2420,5484
2122,330000,3,1,1160,7912,1,0,0,4,7,1160,0,1956,98125,1190,7482
2123,498000,4,2.5,2300,22445,2,0,0,4,8,2300,0,1992,98014,2640,21886
2124,497000,2,1,770,3325,1,0,0,3,7,770,0,1918,98122,960,4800
2125,320000,4,2.5,2000,10051,2,0,0,3,7,2000,0,1997,98038,2000,6686
2126,399963,4,2.5,2620,4050,2,0,0,3,8,2620,0,2014,98146,2030,3944
2127,583000,4,2.5,1840,4011,2,0,0,3,9,1840,0,2005,98052,2120,4011
2128,155000,2,1,700,5200,1,0,0,5,6,700,0,1952,98056,1030,5200
2129,474905,4,1.5,1340,6200,1,0,0,5,6,1340,0,1959,98008,1210,7178
2130,451000,4,1.75,1260,7250,1,0,0,3,6,1260,0,1943,98027,1880,7250
2131,225000,3,1,660,6600,1,0,0,4,5,660,0,1940,98168,1320,6600
2132,240000,3,2,1553,6550,1,0,0,3,7,1553,0,1900,98022,1010,10546
2133,320000,3,1.75,1790,66250,1.5,0,0,3,7,1790,0,2003,98014,1440,59346
2134,1100000,5,2.75,2660,8737,1,0,4,5,8,1470,1190,1969,98006,3280,8783
2135,818000,4,2.5,4020,44431,2,0,0,3,10,4020,0,1987,98072,3440,52900
2136,267000,3,2,1300,9644,1,0,0,3,7,1300,0,1994,98010,1430,9656
2137,780000,4,2.5,3180,9603,2,0,2,3,9,3180,0,2002,98155,2440,15261
2138,345000,2,1,970,5750,1,0,0,4,6,970,0,1932,98126,1650,8625
2139,545000,3,2.5,2180,15693,1,0,0,4,8,1850,330,1979,98075,2270,24000
2140,225000,3,1,1010,15701,1,0,0,4,7,1010,0,1949,98188,1260,9800
2141,765000,3,1.75,2440,5800,1,0,3,4,8,1320,1120,1945,98199,2530,5800
2142,637850,5,3.25,3340,4900,2,0,2,3,9,2500,840,2014,98065,3220,5200
2143,555000,4,2.75,2020,10720,1,0,0,4,8,1420,600,1976,98052,2190,10164
2144,399000,3,1,1460,8290,1,0,0,3,8,1460,0,1959,98125,1470,8290
2145,589000,5,2,3930,10150,1.5,0,0,4,8,3070,860,1968,98008,2200,8190
2146,420000,3,1.5,1780,5000,1,0,4,4,7,1030,750,1958,98118,1780,7500
2147,1050000,3,2.5,3470,12076,2,0,3,3,10,2560,910,1988,98040,3590,17677
2148,245000,4,2,1830,10416,1,0,0,3,7,1370,460,1958,98146,1830,9271
2149,375000,3,2,1640,9750,1,0,0,3,7,1640,0,1959,98028,1340,9750
2150,345000,3,1.75,3140,8571,1,0,0,4,8,1670,1470,1985,98023,2590,7949
2151,874000,3,2.5,1350,941,3,0,0,3,9,1350,0,2007,98119,1640,1369
2152,420000,3,2,1200,5029,1,0,0,3,6,880,320,1937,98115,1510,5854
2153,522250,4,2.5,2340,41600,1,0,0,3,8,1640,700,1977,98077,2340,34960
2154,370000,3,1.5,1690,161913,1,0,0,2,7,1430,260,1952,98030,1930,12548
2155,329950,4,2.5,2300,9690,2,0,0,3,8,2300,0,2006,98023,1200,9085
2156,1500000,3,3,3110,9015,1,0,4,4,10,1590,1520,1980,98033,3150,11447
2157,175000,2,1,1410,7000,1,0,0,3,7,1410,0,1968,98055,1540,6000
2158,514000,3,1.75,1720,5899,1,0,1,3,8,1220,500,1986,98136,1900,6244
2159,529000,3,2.5,3070,22098,2,0,0,3,9,3070,0,1995,98059,3070,21803
2160,144000,3,1,980,6800,1,0,0,3,6,980,0,1946,98058,1140,9975
2161,229900,4,1.75,1550,9899,1,0,0,4,7,1550,0,1967,98030,1500,11272
2162,420000,3,3,2700,47050,2,0,0,4,9,1570,1130,1986,98058,2260,45901
2163,358000,5,2.5,2460,5604,2,0,0,3,8,2460,0,2011,98038,2210,6395
2164,420000,4,1.75,2380,15324,1,0,0,3,8,1610,770,1978,98074,2540,12608
2165,342000,3,2,1640,4802,1,0,0,3,8,1640,0,2010,98038,1940,4802
2166,405000,3,1,1220,7771,1,0,0,3,7,1220,0,1963,98008,1420,7674
2167,2280000,7,8,13540,307752,3,0,4,3,12,9410,4130,1999,98053,4850,217800
2168,315000,3,1.75,1680,7250,1,0,0,3,7,930,750,1952,98133,1340,7250
2169,514000,3,2.25,2260,54014,1,0,0,3,7,1450,810,1962,98072,2140,44431
2170,400000,3,2.5,2580,214315,1.5,0,0,3,8,2580,0,1946,98053,2580,70131
2171,1000000,4,3.5,3180,12528,2,0,1,4,9,2060,1120,1979,98177,2850,11410
2172,635000,5,1.75,2240,4750,1,0,0,4,7,1120,1120,1920,98115,1980,4750
2173,250000,2,1.75,1350,4023,1,0,0,3,7,1350,0,2005,98038,1370,3570
2174,635000,4,1.75,1950,13320,1,0,0,4,8,1370,580,1969,98007,2120,12051
2175,823000,3,2.5,2560,9825,2,0,0,4,9,2560,0,1988,98006,2710,12034
2176,365000,3,2.5,1484,1761,3,0,0,3,7,1484,0,2003,98115,1484,4320
2177,355000,3,1.75,1730,7416,1.5,0,0,3,7,1730,0,1954,98133,1390,6490
2178,343000,3,2.5,1270,2509,2,0,0,3,8,1270,0,2004,98106,1420,2206
2179,354000,3,1,990,7590,1,0,0,3,6,990,0,1959,98008,1100,7590
2180,587000,5,3.5,3610,52595,2,0,0,4,7,3610,0,1989,98014,1620,60112
2181,452000,2,1,980,5000,1,0,0,3,6,980,0,1904,98107,1270,4500
2182,603500,3,1.75,2140,7280,1,0,0,3,7,1070,1070,1910,98117,2280,8400
2183,329900,3,2.5,2170,4905,2,0,0,3,8,2170,0,2004,98038,2300,4935
2184,1840000,4,3.25,4140,11007,2,0,0,3,10,4140,0,2013,98040,2150,9663
2185,460000,3,1.75,1400,2003,1,0,0,4,8,700,700,1908,98119,1370,1281
2186,424000,3,1.75,1430,6818,1,0,0,5,7,1430,0,1972,98034,1480,7210
2187,760000,3,1.5,1170,7645,1,0,0,4,7,1170,0,1955,98004,1870,7678
2188,368500,4,2.75,2500,26400,1,0,0,3,8,1780,720,1977,98031,2180,31900
2189,900000,3,1.75,1540,8400,1.5,0,0,3,7,1540,0,1902,98122,1330,4800
2190,330000,3,2.5,1680,11312,1,0,0,3,7,1080,600,1959,98146,1390,10700
2191,780000,5,1.5,1940,4800,2,0,0,3,8,1940,0,1905,98103,1750,4800
2192,332000,4,2.5,2470,7780,2,0,0,3,8,2470,0,2002,98092,2100,5972
2193,405000,3,1.5,1240,9975,1,0,0,3,6,1240,0,1977,98024,1390,10735
2194,280000,3,1.75,1590,27200,1.5,0,0,4,6,1590,0,1926,98038,1820,74052
2195,850000,4,1.75,2350,11914,1,0,0,4,8,2350,0,1961,98040,2240,10706
2196,468000,2,1,1160,6000,1,0,0,4,7,860,300,1942,98115,1330,6000
2197,320000,3,2.5,2280,7417,2,0,0,3,8,2280,0,1998,98001,2370,6443
2198,600000,5,3.25,4410,58157,2,0,0,4,9,2330,2080,2001,98058,2460,42565
2199,200000,2,1.5,1360,1898,2,0,0,3,7,1360,0,1978,98092,1360,1898
2200,270000,5,1.5,1930,7480,2,0,0,3,7,1930,0,1966,98058,1480,7705
2201,390000,3,3,2480,14141,1,0,0,3,8,1500,980,1994,98038,2480,10667
2202,685000,3,2.5,2520,10175,1,0,0,3,8,1630,890,1979,98027,2220,8388
2203,303000,3,2.5,1560,4100,2,0,0,3,7,1560,0,1985,98055,1660,4400
2204,305450,3,2.5,1600,3573,2,0,0,3,7,1600,0,2013,98056,1500,11089
2205,599000,5,2.75,2730,22572,1,0,0,3,7,2080,650,1968,98075,2260,15458
2206,675000,4,2.5,2420,18470,1,0,0,3,8,920,1500,1968,98005,2690,13800
2207,1650000,4,2.75,3190,14904,1,0,3,4,9,1940,1250,1949,98004,2600,11195
2208,835000,3,2.25,2520,6690,2,0,2,5,8,1700,820,1944,98126,1990,5792
2209,313000,3,1.75,1320,6205,1,0,0,5,7,1320,0,1948,98133,1210,6205
2210,700000,3,3,2090,7440,1.5,0,0,5,7,1290,800,1922,98103,1570,4960
2211,680000,3,2.5,2120,3600,2,0,0,3,9,2120,0,2005,98052,2540,4592
2212,179500,3,1,900,8100,1,0,0,4,6,900,0,1959,98002,1000,7830
2213,286000,4,2.5,1820,7930,2,0,0,5,7,1820,0,1989,98038,1490,7930
2214,319950,2,1,920,8341,1,0,0,3,7,920,0,1939,98146,2330,9792
2215,180000,3,1,1010,8581,1,0,0,4,6,1010,0,1920,98002,1060,10354
2216,490000,3,1,1260,9638,2,0,0,4,7,1260,0,1920,98033,1760,7822
2217,332500,4,2.5,2220,4720,2,0,0,3,7,2220,0,1998,98038,2090,4717
2218,246000,3,1,1400,7410,1,0,0,3,6,1400,0,1944,98166,1070,7410
2219,540000,3,2.5,2400,5817,2,0,0,3,8,2400,0,1998,98065,2420,5817
2220,285000,4,3.5,2770,10505,2,0,0,3,8,2770,0,1940,98133,1760,10505
2221,525000,3,1,1010,3520,1,0,0,3,7,1010,0,1902,98102,1300,1233
2222,800000,2,1,1740,5719,1,0,0,3,8,1740,0,1955,98103,1980,5000
2223,390000,4,1.75,1910,77574,1,0,0,4,8,1910,0,1971,98042,2130,37026
2224,299000,4,2.5,1820,7575,1,0,0,3,7,1220,600,1975,98058,1840,7650
2225,328000,3,2.5,2242,4800,2,0,0,3,8,2242,0,2013,98092,2009,4800
2226,435000,4,1.5,1510,6460,1,0,0,3,7,1070,440,1970,98034,1450,6630
2227,534950,3,2.25,2130,12286,2,0,0,3,8,2130,0,1977,98052,2130,10158
2228,625000,4,1.75,2180,4431,1.5,0,0,3,8,2020,160,1912,98112,1890,4400
2229,249950,3,2,1550,15040,1,0,0,4,6,1550,0,1958,98059,1510,41416
2230,359950,5,2.25,2450,9432,2,0,0,3,8,2450,0,1973,98058,2310,9100
2231,415000,3,2.25,1510,36224,2,0,0,3,8,1510,0,1991,98045,1730,36224
2232,445000,4,2.75,2320,12368,1,0,0,3,8,1670,650,1968,98133,2070,9575
2233,425000,2,1,880,6413,1,0,0,3,7,880,0,1950,98116,1360,6413
2234,255000,3,1,1160,8636,1,0,0,3,6,1160,0,1923,98146,1300,8636
2235,490000,3,2.5,2040,9622,2,0,0,3,8,2040,0,1995,98045,2390,9868
2236,939000,4,2.75,3270,12880,2,0,0,3,9,3270,0,2014,98033,2420,7505
2237,468000,2,2.5,1480,2167,2,0,0,3,8,1390,90,2007,98052,2130,2556
2238,255000,3,1.5,910,25500,1,0,0,3,5,910,0,1943,98188,1580,10019
2239,408474,3,2.5,1800,2731,2,0,0,3,8,1800,0,2014,98065,1800,3265
2240,690000,4,3.5,2980,2147,2.5,0,0,3,10,2490,490,2006,98029,2880,2428
2241,450000,3,2.5,2180,4226,2,0,0,3,8,2180,0,2004,98011,2540,4607
2242,221000,4,1.75,1540,7200,1,0,0,3,7,1260,280,1966,98003,1540,8416
2243,582000,4,1.75,2120,4650,1,0,1,3,7,1190,930,1951,98117,2070,6487
2244,425000,3,2.5,1230,23522,1,0,0,4,7,1230,0,1978,98059,2340,23522
2245,1340000,4,1.75,2300,13342,1.5,1,4,3,7,2300,0,1934,98125,2500,13342
2246,325000,1,0.75,410,8636,1,0,0,2,4,410,0,1953,98146,1190,8636
2247,725000,3,1.5,2500,4774,1.5,0,2,3,7,1450,1050,1940,98107,1300,4000
2248,180000,3,2.25,1990,6350,2,0,0,3,7,1990,0,1967,98198,1220,6250
2249,1030000,4,1.75,2110,6708,1,0,3,3,8,1410,700,1941,98105,2140,7006
2250,690000,4,2.5,2900,23488,2,0,0,3,9,2900,0,1992,98053,2900,34589
2251,1800000,3,3.25,5290,224442,2,0,0,4,11,4540,750,1988,98053,3750,84936
2252,431000,4,2.5,3040,6000,2,0,0,3,9,3040,0,2007,98038,2640,6000
2253,650000,4,2.5,2770,5612,2,0,0,3,7,2770,0,2001,98053,2770,5177
2254,435000,3,2.25,1890,7200,1,0,0,4,7,1230,660,1973,98125,1970,8101
2255,455000,4,2.75,3030,117378,1,0,0,4,8,1680,1350,1959,98042,2060,110957
2256,525000,3,1.5,1540,4773,2,0,0,3,8,1540,0,1941,98126,1540,5750
2257,401000,3,1,1120,8321,1,0,0,4,6,1120,0,1941,98027,1980,8671
2258,272500,3,2,1540,6250,1,0,0,3,7,1540,0,1998,98038,2070,6250
2259,180000,3,1.75,1330,16000,1,0,0,3,7,1330,0,1978,98001,1330,14374
2260,950000,5,3.75,5330,6000,2,0,2,3,10,3570,1760,2006,98027,4420,5797
2261,622000,3,2.5,1950,7481,2,0,0,3,8,1950,0,1987,98027,1980,8479
2262,434400,5,1.75,1960,7875,1,0,0,4,7,1960,0,1968,98034,1800,7764
2263,745000,4,2.75,2410,5650,1.5,0,0,5,8,2070,340,1909,98116,1960,5650
2264,513000,3,2.5,2150,161607,2,0,0,3,7,1330,820,1995,98038,2400,207781
2265,296500,3,1,1280,5100,1,0,0,3,7,1280,0,1948,98126,1380,7140
2266,630000,4,2.5,2100,8800,1,0,2,4,7,1240,860,1960,98008,2000,8800
2267,284000,3,1.5,1500,10018,1,0,0,4,7,1500,0,1957,98058,1500,10937
2268,197000,4,1,1360,11175,1,0,0,3,7,1360,0,1961,98188,1340,9702
2269,441000,3,2,1720,15000,1,0,0,3,9,1720,0,2011,98014,1900,15337
2270,429000,3,2.5,1430,9240,2,0,0,3,7,1430,0,1984,98074,1480,8125
2271,925000,3,1.75,1610,10796,1,0,0,3,7,1070,540,1951,98004,1940,10796
2272,721500,3,3.25,2970,234788,2,0,3,3,9,2040,930,1991,98024,2970,220413
2273,513000,4,2.5,1930,8040,1,0,0,3,7,1380,550,1978,98034,2080,7200
2274,333000,4,2.5,2400,7270,2,0,0,3,8,2400,0,1993,98003,2150,6584
2275,550000,3,1.5,1900,5000,1.5,0,0,3,7,1640,260,1926,98115,2090,5000
2276,440000,4,2.25,2160,8119,1,0,0,3,8,1080,1080,1966,98006,1850,9000
2277,770000,3,2.5,2730,11380,2,0,0,3,10,2730,0,1995,98075,2800,10070
2278,336750,4,2.25,1720,7803,1,0,0,3,8,1350,370,1955,98146,1720,7803
2279,327500,3,2.25,2310,7200,2,0,0,3,8,2310,0,1990,98031,1960,7201
2280,240000,4,1.75,1420,5382,1,0,0,5,5,1040,380,1942,98056,1150,5382
2281,700000,3,3.5,3030,11550,2,0,2,3,8,3030,0,1971,98146,2340,10560
2282,500000,2,1,950,4500,1,0,2,3,7,850,100,1926,98103,1670,4000
2283,445000,3,3.25,1710,1960,2,0,0,3,8,1360,350,2004,98029,1420,955
2284,710000,4,2.75,2090,8064,2,0,0,5,7,2090,0,1967,98033,1460,8400
2285,245000,3,2,1450,9333,2,0,0,4,7,1450,0,1972,98003,1910,7701
2286,527500,2,1,1170,3000,1.5,0,0,3,7,1170,0,1910,98103,1530,4000
2287,1170000,5,2.75,3090,12031,1,0,0,5,9,1600,1490,1968,98040,2280,10800
2288,299500,3,1.75,1820,8813,2,0,0,3,7,1820,0,1994,98003,1780,7349
2289,970000,4,3.5,3780,20023,2,0,2,3,10,3780,0,2001,98029,2150,3675
2290,199000,4,1,1280,10521,1.5,0,0,3,7,1280,0,1960,98198,1540,9384
2291,345950,5,1,1340,11198,1.5,0,0,3,8,1340,0,1934,98155,1390,8020
2292,581000,4,2,2510,13695,1,0,0,4,7,1280,1230,1961,98033,1220,12500
2293,605000,2,1.75,1760,5000,1,0,0,4,7,940,820,1927,98117,1530,5000
2294,860000,4,2.5,3560,11119,1,0,2,3,10,2290,1270,1986,98004,3290,11385
2295,1220000,4,2.75,3670,15400,2,0,3,4,10,3670,0,1986,98006,3370,13300
2296,485000,3,1.75,1790,6775,1,0,2,3,8,1790,0,1951,98126,1310,6028
2297,240000,3,1.75,1240,10956,1,0,0,3,6,1240,0,1987,98042,1240,8137
2298,420000,2,2.75,1760,4139,2,0,0,3,8,1760,0,2010,98065,1870,3076
2299,682000,4,2.75,2820,8009,2,0,0,3,9,2820,0,2001,98075,2820,7398
2300,595000,3,1,1300,11520,1,0,0,3,6,1300,0,1958,98033,1440,8064
2301,600000,4,2.5,3870,50965,2,0,0,3,10,3870,0,2007,98010,2170,65843
2302,325000,2,1,790,6000,1,0,0,3,7,790,0,1948,98118,960,6000
2303,1150000,4,4,4460,103382,2,0,0,3,11,4460,0,2001,98053,3470,88519
2304,507250,3,2.5,2270,5536,2,0,0,3,8,2270,0,2003,98065,2270,5731
2305,220000,2,1,770,8149,1,0,0,3,6,770,0,1948,98155,880,8149
2306,495000,3,2.25,1280,1517,2,0,0,3,8,1080,200,2008,98107,1280,1681
2307,460000,4,3,2230,108900,1,0,0,3,7,1410,820,1978,98065,1960,65340
2308,274000,3,1.5,1450,4694,2,0,0,3,7,1450,0,2011,98038,1870,4198
2309,297000,4,2.5,2230,4952,2,0,0,3,8,2230,0,2011,98002,2030,3721
2310,750000,4,2.25,3190,11597,2,0,0,3,10,2300,890,1984,98074,2990,10679
2311,292000,4,3,1984,4460,2,0,0,3,7,1984,0,2012,98002,2095,3402
2312,282500,2,1.75,1440,11210,1,0,0,4,6,1130,310,1935,98146,1250,9381
2313,615000,3,1.75,2220,7224,1,0,2,3,8,2040,180,1975,98177,2540,9990
2314,920000,4,2.75,2880,5750,1.5,0,0,5,9,1710,1170,1928,98116,1640,5750
2315,270000,4,1.75,1560,4290,2,0,0,3,7,1560,0,1994,98108,1250,6000
2316,689000,3,1.75,2200,9840,1,0,0,5,8,1500,700,1978,98006,2410,9623
2317,594950,4,3.25,2557,9480,2,0,2,3,7,2557,0,1948,98118,2220,8340
2318,210000,4,2,1520,6174,1.5,0,0,5,6,1520,0,1920,98022,1390,5407
2319,310000,5,3,2270,5001,1,0,0,3,7,1360,910,1989,98108,1950,5500
2320,420000,4,1.75,1940,11500,1,0,0,4,7,1090,850,1955,98006,1700,8360
2321,396500,3,2.5,2590,18980,1,0,0,4,10,2590,0,1976,98042,3110,14652
2322,625000,3,2.75,2240,3600,2.5,0,0,3,7,1650,590,1901,98102,1716,3120
2323,970000,4,3.25,4740,76230,2,0,0,3,10,4740,0,1987,98075,3340,49206
2324,275000,4,2.5,2120,6754,2,0,0,3,7,2120,0,1998,98030,2120,6937
2325,957000,4,2.25,2860,11545,1,0,0,4,8,1430,1430,1966,98005,2190,11396
2326,898000,3,2.25,2580,11060,1,0,0,3,8,2580,0,1964,98005,2580,13868
2327,209950,3,1,970,9583,1,0,0,4,6,970,0,1967,98023,970,7875
2328,293000,4,2.25,2360,6260,2,0,0,3,7,2360,0,1998,98038,2144,6773
2329,120000,3,1,1150,8924,1,0,0,3,6,1150,0,1943,98030,1492,8924
2330,655000,4,3.5,2350,13402,2,0,3,3,8,1670,680,1994,98033,2250,9474
2331,484000,3,1.75,1950,17400,1,0,0,3,7,1210,740,1976,98072,1900,17250
2332,1600000,3,2.25,3370,23065,1,1,4,3,10,1920,1450,1980,98028,3410,19688
2333,625000,3,2,1730,12219,1,0,0,4,7,1730,0,1986,98004,2470,13594
2334,683000,4,2.5,2620,10489,2,0,0,3,9,2620,0,1990,98052,2430,7701
2335,355000,3,3,1850,9600,1,0,0,3,7,1230,620,1981,98028,1970,10000
2336,555000,4,2,1680,2600,1,0,0,5,7,840,840,1915,98107,1680,3340
2337,284000,4,3,2040,7145,1,0,0,3,8,1490,550,1994,98092,1940,7145
2338,715000,4,3.5,3260,110579,2,0,0,3,10,3260,0,1997,98053,3470,97895
2339,245000,2,1,820,7475,1,0,0,3,6,820,0,1945,98133,1030,5720
2340,591000,3,1.75,1680,2400,1,0,0,5,7,870,810,1922,98122,1440,3600
2341,506000,3,1.75,2180,7700,1,0,0,3,8,1480,700,1961,98177,2180,7604
2342,405000,3,2,1660,8174,1,0,0,3,7,830,830,1981,98034,1610,9318
2343,275000,3,1.5,1950,7620,1,0,0,4,7,1010,940,1956,98166,1850,7620
2344,295000,4,2,1710,8814,1,0,0,5,7,1030,680,1975,98031,1710,7272
2345,850000,3,3.5,3070,7050,1,0,3,3,8,1570,1500,1928,98125,2350,5881
2346,266000,4,2.25,1860,12693,1,0,0,3,8,1140,720,1978,98023,1950,8740
2347,800000,4,1.5,1790,3952,1.5,0,0,4,8,1790,0,1932,98103,1200,3876
2348,336500,3,2.25,1420,3433,2,0,0,4,7,1420,0,1981,98034,1150,3432
2349,279900,4,2.5,1770,4338,2,0,0,3,7,1770,0,2001,98042,1770,6606
2350,309000,3,1,1140,6400,1,0,0,3,7,1140,0,1962,98168,1340,6650
2351,409000,2,2.25,1640,2128,2,0,0,4,8,1640,0,1974,98028,1640,2128
2352,424950,4,3.25,3266,5398,2,0,0,3,8,3266,0,2014,98023,3087,5152
2353,263000,3,1.75,1410,8100,2,0,0,3,7,1410,0,1985,98038,1560,8100
2354,319000,2,1,750,6380,1,0,0,3,7,750,0,1949,98125,1690,6495
2355,660000,4,2.25,3180,13653,2,0,0,3,9,3180,0,1978,98074,2910,12350
2356,2500000,4,3.25,3960,16224,2,0,2,3,12,3100,860,1938,98105,3960,15050
2357,267800,2,1,700,6000,1,0,0,4,6,700,0,1949,98155,920,6000
2358,340000,3,2,1420,6060,1,0,0,5,7,830,590,1942,98146,1420,6360
2359,681000,4,2.5,3860,5130,2,0,0,3,8,2930,930,2004,98065,3130,6163
2360,510000,3,2.5,2310,53578,1,0,0,4,8,1340,970,1981,98072,2660,49658
2361,601000,3,2.5,1740,1251,2,0,0,3,9,1180,560,2012,98199,1740,1625
2362,1400000,5,3.25,4300,9270,2,0,3,3,10,2910,1390,1957,98116,2780,6610
2363,379000,3,2.5,1740,30886,2,0,0,3,8,1740,0,1992,98045,1740,39133
2364,387000,3,1.5,1340,6500,1,0,0,3,7,1340,0,1972,98034,1620,7107
2365,439500,3,2.5,2050,40003,1,0,0,4,8,1570,480,1977,98027,2700,46769
2366,250000,1,1,720,123710,1,0,0,4,6,720,0,1935,98092,1860,297514
2367,275000,2,1,910,4191,1,0,0,3,6,910,0,1910,98117,1480,6050
2368,785000,4,3,3370,100681,1,0,0,5,8,1920,1450,1977,98058,2440,43705
2369,645000,4,2.75,2340,6350,1,0,0,4,7,1310,1030,1974,98126,2020,6350
2370,715000,3,2.5,2770,39529,2,0,0,3,9,2770,0,1987,98053,3010,35435
2371,280000,5,2,2110,7919,1,0,0,3,7,1110,1000,1966,98118,1590,5250
2372,1010000,4,3.5,3130,5000,3,0,0,3,10,3130,0,2014,98116,1950,5152
2373,740000,4,2.25,2230,6000,1.5,0,2,3,8,1810,420,1928,98199,2840,6000
2374,326250,3,1,1060,9663,1,0,0,3,7,1060,0,1967,98034,1320,10162
2375,420000,5,2.75,2280,10319,1,0,0,3,8,1300,980,1959,98177,2370,8056
2376,785000,3,2.75,2310,5200,1,0,0,4,7,1520,790,1940,98199,2310,5200
2377,280500,3,1.75,2440,10179,1,0,0,4,7,1220,1220,1962,98198,1650,9711
2378,309933,3,1.75,1820,78408,1,0,0,3,6,1220,600,1950,98042,1340,78408
2379,435000,3,2.5,1470,3000,1,0,0,3,7,930,540,1985,98115,1470,5588
2380,314000,5,2.75,2210,13500,1,0,0,5,7,1460,750,1963,98188,1590,10850
2381,575575,3,1.75,1516,2897,1,0,0,3,7,998,518,1925,98103,2100,3854
2382,395000,4,2.5,2250,6840,2,0,0,3,9,2250,0,1987,98058,2480,7386
2383,735000,3,2.5,2540,6762,2,0,0,3,10,2540,0,1998,98007,2870,6631
2384,335000,3,3,2031,7702,2,0,0,3,9,2031,0,1988,98023,2390,7700
2385,570000,3,1.75,1210,7350,1,0,0,3,7,1210,0,1977,98033,1610,7313
2386,195000,2,1,820,5100,1,0,0,3,6,820,0,1953,98118,1170,5304
2387,696000,3,2.5,1670,8023,1,0,0,5,7,1170,500,1960,98008,1960,8964
2388,975000,5,3.5,5470,35071,2,0,0,3,11,4590,880,1976,98005,3600,35074
2389,292500,4,2.5,2250,4495,2,0,0,3,7,2250,0,2008,98042,2250,4500
2390,720000,4,2.25,2410,8400,2,0,0,5,8,2410,0,1965,98008,1910,8056
2391,1260000,5,4,4180,12042,2,0,0,3,10,4180,0,2014,98075,1800,6052
2392,364900,4,2.5,2490,9346,2,0,2,3,9,2490,0,1996,98042,2650,9454
2393,1550000,4,4,5280,17677,2,0,3,3,11,3220,2060,1978,98040,3470,17474
2394,195000,3,1,1260,8378,1,0,0,4,6,840,420,1959,98023,1140,8496
2395,230000,4,1.75,1850,6000,1,0,0,4,6,1270,580,1944,98178,1270,6600
2396,1010000,3,2.25,2160,7500,2,0,0,3,10,2160,0,1982,98112,1550,3839
