Int32,String,Double,Int32,Double,Double,Double,Double,Boolean,Int32,Int32,Int32,Double,Double,Int32,Int32,Double,Double,,
5996,452002135,1.07E+06,4,2.5,2740,5000,2,0,0,3,9,2740,0,2012,98107,1660,5000,,
5997,9211010840,530000,4,2.5,3010,9000,2,0,0,3,8,3010,0,2008,98059,3250,5531,,
5998,3625049088,2.27E+06,4,3.25,4040,18916,1,0,0,4,9,4040,0,1954,98039,3000,18831,,
5999,2325069054,225000,2,1,1396,111949,1,0,0,3,7,1396,0,1940,98053,2020,111949,,
6000,2599001010,196000,3,1,1090,7400,1,0,0,4,7,1090,0,1962,98092,1140,8165,,
6001,9238500040,599000,3,2.5,2970,23100,1,0,0,3,7,1510,1460,1967,98072,2390,20300,,
6002,822039111,645000,3,2.5,2120,196995,1,0,1,3,9,2120,0,1997,98070,1304,92423,,
6003,2568300266,659000,4,2.5,3190,11375,1,0,0,5,8,2210,980,1946,98125,1100,8500,,
6004,7137950350,289950,4,3,2040,5050,1,0,0,3,8,1490,550,1993,98092,2020,6118,,
6005,6379500227,579000,3,2.5,1710,1904,2,0,0,3,8,1140,570,2003,98116,1260,1316,,
6006,4330600435,284000,3,1.75,1560,21000,1,0,0,3,7,1560,0,1954,98166,1070,7920,,
6007,1704900206,465500,3,1.75,1890,7004,1,0,0,3,7,1290,600,1965,98118,1440,5378,,
6008,3630180340,825000,4,2.5,3370,5000,2,0,0,3,9,3370,0,2006,98027,3370,5237,,
6009,6648500390,219000,3,2.25,1940,6500,1,0,0,3,8,1440,500,1979,98042,1880,8991,,
6010,2568800160,433000,4,1,1710,7000,1.5,0,0,3,7,1710,0,1950,98125,2030,7938,,
6011,2200500350,500000,2,1,1640,14100,1,0,0,4,7,1140,500,1954,98006,1520,13527,,
6012,9422400035,477500,2,2,2090,6000,2,0,1,3,7,2090,0,1918,98116,1600,5400,,
6013,4139400060,845000,4,2.5,2970,9072,2,0,0,3,10,2970,0,1991,98006,2740,8729,,
6014,7203100120,680000,4,2.75,2500,4950,2,0,0,3,8,2500,0,2010,98053,2500,4950,,
6015,7853230570,440000,3,2.5,2230,5800,2,0,0,3,7,2230,0,2004,98065,2230,6088,,
6016,5412400180,267500,3,2.5,1400,7629,1,0,0,3,7,1120,280,1988,98030,1530,7688,,
6017,8032700110,650000,3,2.5,1480,2159,3,0,0,3,8,1480,0,2007,98103,1480,1554,,
6018,1257202430,1.01E+06,4,3.5,2650,3060,2,0,0,3,9,2060,590,2001,98103,1470,3060,,
6019,8118600025,552500,4,1,1560,7980,1,0,0,4,7,1170,390,1939,98146,1570,7980,,
6020,3395800295,250000,2,1,1030,8786,1,0,0,3,6,1030,0,1956,98146,1480,8121,,
6021,2801910100,754842,3,2.5,2930,5641,2,0,0,3,8,2930,0,2013,98052,3300,5641,,
6022,620079042,370000,2,1,2360,105850,1,0,2,2,6,1180,1180,1947,98022,2640,386812,,
6023,1787600224,390000,3,2.5,1640,6991,1,0,0,3,7,1110,530,1967,98125,1860,7342,,
6024,5125400385,220000,4,1.75,1530,18400,1.5,0,0,4,6,1530,0,1938,98002,1620,13535,,
6025,5637500082,346000,3,2,1060,1184,2,0,0,3,7,730,330,2006,98136,1270,1601,,
6026,2721600125,1.18E+06,5,2.75,2560,5618,1.5,0,2,3,8,2220,340,1923,98109,2740,4000,,
6027,4221250010,643000,4,2.5,2518,4663,2,0,0,3,8,2518,0,2005,98075,2280,4525,,
6028,6117900010,755000,3,3.25,3450,15586,2,0,0,3,11,2690,760,1989,98166,3560,15046,,
6029,4226900211,560000,4,1,1360,5814,1.5,0,0,2,6,1360,0,1900,98122,1010,5814,,
6030,8155870200,349900,4,2.5,2052,3723,2,0,0,3,8,2052,0,2014,98003,2052,5250,,
6031,856001130,1.36E+06,4,2.5,3560,8960,2,0,0,3,10,3560,0,2001,98033,1660,7680,,
6032,9829200566,1.17E+06,3,3,3790,5001,2,0,0,3,10,2810,980,1989,98122,2500,6286,,
6033,9117100130,368500,5,1.75,2810,9360,1,0,0,4,7,1520,1290,1965,98055,1770,9360,,
6034,3585900045,1.25E+06,5,2.75,2960,28300,1,0,3,4,9,2160,800,1959,98177,2940,23250,,
6035,4038400150,465000,3,1.75,2760,9137,1,0,0,3,7,1380,1380,1960,98007,1980,9137,,
6036,304000530,185000,3,1.5,1370,8470,1,0,0,4,7,1370,0,1961,98092,1710,8800,,
6037,6446200175,735000,3,2.5,3020,50800,1,0,0,5,8,1510,1510,1968,98029,2400,27135,,
6038,2591720160,674950,3,2.75,3510,92347,2,0,0,3,10,3510,0,1990,98038,2970,37070,,
6039,8082400076,875000,4,2.25,2380,4876,2,0,0,4,9,2240,140,1948,98117,1780,4559,,
6040,2741100280,415000,3,1.75,1960,5000,1,0,0,5,6,980,980,1911,98108,1790,5000,,
6041,8562770350,615000,3,3.5,2710,3326,2,0,0,3,8,1650,1060,2005,98027,2280,2738,,
6042,7787110510,397000,4,2.5,2320,11717,2,0,0,3,8,2320,0,1997,98045,2320,9714,,
6043,5101401816,505000,3,1,1020,5410,1,0,0,4,7,880,140,1928,98115,1580,5376,,
6044,3438501150,300000,3,2,720,7598,1,0,0,5,6,720,0,1947,98106,1080,7209,,
6045,7524950210,910000,4,2.5,2770,9798,2,0,0,4,9,2770,0,1986,98027,3040,11100,,
6046,1338800430,950000,3,1.75,2150,3503,2,0,0,3,8,1870,280,1921,98112,3920,6402,,
6047,1774000050,480500,4,2.5,2180,11200,1,0,0,4,8,2180,0,1968,98072,1790,11200,,
6048,1231000520,607010,4,2.5,2180,4000,2,0,0,3,8,1700,480,2002,98118,2180,4000,,
6049,2473250850,318500,4,2,1780,7350,1,0,0,5,7,900,880,1974,98058,1480,7350,,
6050,170000215,752500,5,2.75,2720,4680,1.5,0,0,4,8,1710,1010,1913,98107,1670,4800,,
6051,6123000090,267000,3,1.5,1030,8223,1,0,0,4,7,1030,0,1952,98148,1460,9463,,
6052,7972601030,426000,3,1.5,1380,7200,1,0,0,3,7,1080,300,1948,98106,1220,7200,,
6053,7905200381,483000,2,1.75,1400,4720,1,0,0,4,7,820,580,1927,98116,1330,6786,,
6054,8725950170,950000,2,2.25,2200,2043,2,0,0,3,9,1760,440,2007,98004,2020,1957,,
6055,5458800125,925000,4,2.5,2190,7350,2.5,0,0,5,8,2190,0,1958,98040,1880,7350,,
6056,4139430410,1.16E+06,4,3.5,4270,12305,2,0,2,3,10,4270,0,1994,98006,4190,13137,,
6057,3654800040,295000,3,2.5,1570,6932,2,0,0,3,7,1570,0,1993,98038,1570,6271,,
6058,4058800875,343500,4,1.75,1760,6204,1,0,2,4,7,1180,580,1950,98178,1990,6240,,
6059,797000330,369900,3,1.75,2150,19127,1,0,0,3,7,1650,500,1978,98168,1550,15000,,
6060,5452301800,1.25E+06,4,3.75,4520,9240,1.5,0,2,3,10,3270,1250,1992,98040,3380,9240,,
6061,9348700490,899000,4,2.5,3540,9349,2,0,0,3,10,3540,0,2003,98052,3280,7546,,
6062,8805900430,1.15E+06,4,2.5,1940,4875,2,0,0,4,9,1940,0,1925,98112,1790,4875,,
6063,9408300310,520000,3,1.75,2300,35722,1,0,0,3,9,2300,0,1984,98072,2600,34798,,
6064,3876200100,439000,4,2,1560,7500,1,0,0,4,7,1560,0,1968,98034,1730,7500,,
6065,567000382,370000,2,1,780,1133,2,0,0,3,7,780,0,2009,98144,1130,1270,,
6066,301400940,265000,3,2.25,1489,2800,2,0,0,3,7,1489,0,2012,98002,1584,2800,,
6067,3300701440,409000,2,1.75,1480,4000,1,0,0,4,6,740,740,1925,98117,1060,4000,,
6068,8562790580,830000,4,3.25,3080,4287,2,0,0,3,10,2230,850,2012,98027,2250,2520,,
6069,104550690,282000,4,2.75,2390,7330,2,0,0,3,7,2390,0,1989,98023,1980,6735,,
6070,8691300380,795000,3,2.75,2940,12487,2,0,0,3,10,2940,0,1997,98075,3110,10837,,
6071,1822039138,600000,2,2.25,2320,18919,2,1,4,4,8,2320,0,1976,98070,1610,18919,,
6072,7732400490,732350,4,2.5,2270,7665,2,0,0,3,9,2270,0,1986,98052,2450,8706,,
6073,2402100575,1.13E+06,6,3.75,3010,4360,2,0,0,3,9,2000,1010,2014,98103,1600,5160,,
6074,7211400615,217450,3,1,1040,5000,1,0,0,3,7,1040,0,1959,98146,1440,5000,,
6075,3880900010,2.40E+06,5,3.25,3410,9088,2,0,3,3,9,2760,650,1912,98119,3540,7100,,
6076,1176000964,638000,4,1.75,1470,4236,1.5,0,0,4,7,1470,0,1946,98107,1480,5400,,
6077,9482700455,696500,4,2.75,2540,4400,1.5,0,0,5,7,1630,910,1925,98103,1560,3920,,
6078,9353300600,348500,3,1.5,1360,10726,1,0,0,4,7,1360,0,1966,98059,1650,10726,,
6079,2770604615,735000,4,2,1640,6000,1.5,0,0,4,9,1640,0,1911,98119,1900,6000,,
6080,4278900110,969500,3,3.25,2080,3025,2,0,2,4,8,1220,860,1984,98122,2680,6518,,
6081,192450180,335000,3,1.5,1140,15890,1,0,0,3,7,840,300,1985,98045,1200,15247,,
6082,3303230110,424000,3,1.75,1430,6818,1,0,0,5,7,1430,0,1972,98034,1480,7210,,
6083,3023039066,329500,3,1,1810,13068,1,0,0,4,7,1360,450,1941,98070,1400,13068,,
6084,925059193,1.07E+06,4,3.75,4260,9800,2,0,0,3,10,4260,0,2008,98033,1950,8970,,
6085,3380900125,360000,3,1,1570,9467,1,0,0,3,7,1570,0,1954,98177,1570,9100,,
6086,2570300240,405000,5,1.75,1880,10000,1,0,0,3,7,960,920,1963,98034,1580,10000,,
6087,7335400065,229950,4,1.5,1570,6717,1,0,0,5,6,1570,0,1911,98002,1140,6716,,
6088,7853300720,452500,4,2.5,2460,6454,2,0,0,3,7,2460,0,2006,98065,2320,4578,,
6089,126039599,475000,4,2.25,1800,7200,1,0,0,3,7,1230,570,1979,98177,2260,7498,,
6090,2426059103,872000,4,2.25,2860,40284,2,0,0,3,10,2860,0,1983,98072,2670,92782,,
6091,3293400020,910000,4,3.5,3570,27699,2,0,0,3,11,3570,0,1990,98052,3800,35880,,
6092,2207200675,419000,3,1.5,1570,6700,1,0,0,4,7,1570,0,1956,98007,1570,7300,,
6093,8651410090,209000,2,1,840,5265,1,0,0,5,6,840,0,1969,98042,920,5100,,
6094,5467910020,425000,3,2.5,2670,13218,1,0,0,4,10,2670,0,1988,98042,1960,13130,,
6095,7983000200,169575,3,1,1300,8284,1,0,0,3,7,1300,0,1968,98003,1360,7848,,
6096,1561900180,395000,3,2.5,2300,8938,2,0,0,3,9,2300,0,1989,98031,2570,9694,,
6097,2310050040,361500,4,2.5,1980,7334,2,0,0,3,7,1980,0,2003,98038,1850,7134,,
6098,8964800330,3.00E+06,4,3.75,5090,14823,1,0,0,3,11,4180,910,2013,98004,3030,12752,,
6099,3668000830,229950,3,1.75,1900,8910,2,0,0,4,7,1900,0,1988,98092,1610,8586,,
6100,3356404198,286000,4,2.5,2060,16000,2,0,0,3,6,2060,0,1993,98001,1530,8000,,
6101,4137010530,331950,4,2.5,2530,9933,2,0,2,3,8,2010,520,1990,98092,2140,9933,,
6102,8682231330,519000,2,2,1560,4823,1,0,0,3,8,1560,0,2004,98053,1855,4989,,
6103,2724069169,499900,4,3,2180,12196,2,0,0,4,7,2180,0,1968,98027,1500,6534,,
6104,100300530,330000,3,2.5,1520,3003,2,0,0,3,7,1520,0,2009,98059,1820,3030,,
6105,7967000060,349500,4,2.5,2030,4596,2,0,0,3,8,2030,0,2014,98001,2040,4705,,
6106,339600110,395000,3,2.5,1610,3755,2,0,0,3,7,1610,0,1987,98052,1300,3823,,
6107,123059042,530000,3,2.25,2190,220414,1,0,0,4,7,1330,860,1976,98059,2550,175982,,
6108,4083304190,680000,1,2.5,1820,3008,2,0,0,3,7,1090,730,1910,98103,1860,3420,,
6109,9346950050,625000,3,2.5,2120,10021,1,0,0,4,8,1230,890,1976,98006,2690,10183,,
6110,3744000100,572115,4,3.25,3230,4838,2,0,0,3,9,3230,0,2014,98038,2980,5094,,
6111,1238500978,365000,3,1,950,8450,1,0,0,3,7,950,0,1962,98033,1610,10080,,
6112,200500700,531000,3,2.5,2120,9736,2,0,0,3,9,2120,0,1988,98011,2490,8763,,
6113,1994200375,601150,2,2,1660,5200,1,0,0,5,7,1120,540,1906,98103,1260,5160,,
6114,2705600069,514950,3,2.25,1310,1264,3,0,0,3,8,1310,0,2014,98117,1330,2183,,
6115,7230100120,485000,4,2.75,2720,51396,2,0,0,4,8,2720,0,1977,98059,1960,51366,,
6116,1972200326,562000,2,2.25,1300,1314,3,0,0,3,8,1300,0,2008,98103,1300,1312,,
6117,1972200553,619000,3,2.25,1650,946,3,0,0,3,8,1650,0,2014,98103,1570,1283,,
6118,223039330,1.05E+06,3,3,3250,5093,2,0,3,3,10,3250,0,2004,98146,2820,7752,,
6119,2310010270,280500,3,2.25,1620,7566,2,0,0,3,7,1620,0,1990,98038,1470,7566,,
6120,7852020660,505000,3,2.5,2100,5824,2,0,2,3,8,2100,0,1999,98065,1890,4140,,
6121,8700120520,280000,3,2.5,1650,6000,2,0,0,3,7,1650,0,1990,98030,1750,6000,,
6122,7625703900,689000,4,2.5,2020,9600,2,0,0,4,7,2020,0,1954,98136,2250,8550,,
6123,4307350200,347000,3,2.5,1680,4308,2,0,0,3,7,1680,0,2004,98056,2160,4182,,
6124,9357000230,267000,3,1,940,4700,1,0,0,4,6,940,0,1942,98146,1020,5700,,
6125,3750600566,199950,2,1.75,870,18537,1,0,0,4,6,870,0,1946,98001,1300,22800,,
6126,3856900590,640000,4,1.75,2100,3000,1.5,0,0,4,7,1500,600,1911,98103,1690,4000,,
6127,3904920730,695000,4,2.5,2960,10760,2,0,0,3,9,2960,0,1987,98029,2480,9528,,
6128,1422300030,415000,3,2.25,1510,36224,2,0,0,3,8,1510,0,1991,98045,1730,36224,,
6129,2112700895,276000,2,1,720,4000,1,0,0,3,6,720,0,1918,98106,1630,4000,,
6130,3356403304,154000,3,3,1530,9997,1,0,0,3,6,1020,510,1992,98001,1410,9997,,
6131,8078490090,245000,3,1.75,1670,11452,1,0,2,3,8,1670,0,1992,98022,1820,11152,,
6132,5347200220,225000,2,1,720,4758,1,0,0,3,6,720,0,1947,98126,990,4920,,
6133,1330910280,864000,4,2.5,3720,105850,2,0,0,4,10,3720,0,1984,98053,2830,88256,,
6134,6905200215,1.01E+06,3,2.5,1920,4480,2,0,1,3,9,1920,0,1949,98119,1790,4500,,
6135,9523104345,825000,5,3,4080,7500,2,0,2,4,8,2720,1360,1961,98103,2000,4545,,
6136,2481630290,879000,4,2.75,4230,31747,2,0,0,4,10,4230,0,1985,98072,4080,35576,,
6137,3528000310,1.13E+06,5,2.5,4310,28008,2,0,0,3,10,4310,0,1988,98053,3170,28559,,
6138,103400160,263000,3,2.25,1590,7748,2,0,0,4,7,1590,0,1991,98003,1590,7606,,
6139,3303990030,840000,4,2.75,3040,13559,2,0,0,3,11,3040,0,2003,98059,3830,12202,,
6140,3438501100,400000,3,1,1240,4000,1.5,0,0,3,8,1240,0,1928,98106,1200,17707,,
6141,1665400025,259000,3,1.75,1590,7148,1,0,0,3,7,1590,0,1952,98166,1150,7280,,
6142,7784400185,499000,3,1.75,2650,11774,1,0,1,3,8,2240,410,1952,98146,2650,10120,,
6143,2413300980,287000,3,2.25,2300,7200,1,0,0,4,8,1550,750,1978,98003,2000,7350,,
6144,4337000070,200000,3,1,930,7590,1,0,0,3,6,820,110,1943,98166,1220,7590,,
6145,2205700345,500000,4,2,1700,8640,1,0,0,3,7,850,850,1955,98006,1620,9000,,
6146,5561400340,630000,4,3.75,4610,40202,1,0,0,4,10,2500,2110,1980,98027,3050,41056,,
6147,6132600165,850000,3,2.5,3230,5000,2,0,2,5,8,2430,800,1945,98117,1820,5000,,
6148,2423010130,619100,3,1.75,1870,7030,1,0,0,3,7,1870,0,1977,98033,1820,7500,,
6149,9178601660,1.70E+06,5,3,3320,5354,2,0,0,3,9,3320,0,2004,98103,2330,4040,,
6150,203100625,672000,3,2.5,2620,21587,2,0,0,3,7,2620,0,1992,98053,2570,23650,,
6151,8562720420,1.35E+06,4,3.5,4740,8611,2,0,3,3,11,3640,1100,2006,98027,4042,8321,,
6152,5035300871,898000,2,2.25,2470,7658,1,0,0,4,8,1480,990,1954,98199,2070,7270,,
6153,205000050,735000,4,2.5,3270,45537,2,0,0,3,9,3270,0,1993,98053,2670,38827,,
6154,2024059130,928950,4,3.75,3280,6000,2,0,0,3,9,3280,0,2014,98006,2900,10108,,
6155,1026069061,682000,4,2.5,3600,203425,2,0,0,3,9,3400,200,1979,98077,3150,202989,,
6156,7856560380,760000,4,2.25,2500,8500,2,0,0,4,8,2500,0,1979,98006,2470,9100,,
6157,4039300490,400000,3,1.5,1200,4800,1,0,0,4,7,1200,0,1962,98007,1510,7668,,
6158,2892700041,168000,3,1.5,1370,7439,1,0,0,4,6,1370,0,1963,98055,2350,3370,,
6159,5637500180,520000,4,1,2080,3500,1.5,0,0,5,7,1260,820,1926,98136,1380,5900,,
6160,6204410150,525000,4,2.25,2660,7957,1,0,0,4,8,1750,910,1977,98011,1890,8250,,
6161,3668001080,248000,3,2.5,2120,6840,1,0,0,3,7,1220,900,1984,98092,1820,8200,,
6162,7338000270,184500,3,1.5,1280,3640,2,0,0,3,6,1280,0,1983,98002,1150,4105,,
6163,4141010110,1.70E+06,4,3.5,4330,15335,2,0,0,4,11,3230,1100,1988,98040,3840,14311,,
6164,7625701045,360000,3,1.75,1510,6000,1,0,0,3,7,1060,450,1947,98136,1610,6000,,
6165,4036800805,523000,3,1.5,1240,7735,1,0,0,4,7,1240,0,1957,98008,1260,7500,,
6166,2459970020,360000,4,2.5,1950,5451,2,0,0,3,7,1950,0,2004,98058,2240,6221,,
6167,1545806510,260000,3,1.75,1340,8000,1,0,0,3,7,1340,0,1980,98038,1690,8000,,
6168,7625702967,398000,3,2.5,1720,1715,2,0,0,3,7,1240,480,2004,98136,1610,1626,,
6169,9406510040,555000,4,2.5,2920,24074,2,0,0,3,9,2920,0,1997,98038,2760,26023,,
6170,7853220910,485000,3,2.5,2270,7887,2,0,2,3,8,2270,0,2004,98065,2550,7133,,
6171,9552701030,770000,4,2.5,2350,8001,2,0,0,4,8,2350,0,1987,98006,2460,8001,,
6172,1231000660,525000,3,1,1450,4000,1,0,1,4,8,950,500,1948,98118,1880,4000,,
6173,2621760480,367000,4,2.5,2350,8182,2,0,0,3,8,2350,0,1997,98042,2330,7000,,
6174,7375100070,491000,3,1.75,1440,7800,1,0,0,4,7,1440,0,1958,98008,1440,7800,,
6175,3491300082,799990,4,3.5,2540,5808,2,0,0,5,8,1820,720,1910,98117,1520,5461,,
6176,6154500030,1.08E+06,4,3.5,3990,5267,2,0,0,3,10,3990,0,2008,98006,3230,6481,,
6177,7856410020,998160,2,2.5,3010,16050,1,0,3,4,9,1260,1750,1976,98006,3010,11612,,
6178,6163900971,352450,3,2,1430,6000,1,0,0,5,7,1430,0,1945,98155,1630,6315,,
6179,9521100465,645000,2,1,1240,5000,1,0,0,3,7,1000,240,1920,98103,1480,3500,,
6180,1823099028,440000,3,2,1790,32379,1,0,0,3,7,1790,0,2007,98045,2290,43560,,
6181,1564000740,760000,4,2.5,4660,7157,2,0,0,3,9,3020,1640,2003,98059,3300,7047,,
6182,2171400199,277554,5,2.25,2350,13000,1,0,0,3,7,2350,0,1961,98178,1570,11440,,
6183,7888300340,216000,3,1,1730,7950,1,0,0,4,7,1180,550,1961,98198,1830,8890,,
6184,224069129,500000,3,1,1440,54315,1,0,0,3,7,790,650,1974,98075,2690,40518,,
6185,2767704302,422250,2,1.5,1280,1256,2,0,0,3,8,1200,80,1998,98107,1390,1256,,
6186,123039176,399888,4,1,2370,30200,1.5,0,0,4,7,1570,800,1948,98146,1640,9719,,
6187,3982700250,799900,4,2.5,3030,7800,2,0,0,3,9,1580,1450,1991,98033,2840,7435,,
6188,122069107,427500,3,1.5,1900,43186,1.5,0,0,4,7,1300,600,1971,98038,2080,108028,,
6189,4273000095,340000,4,1.75,1400,8374,1,0,0,3,7,1400,0,1953,98166,1420,8360,,
6190,4036801245,385000,3,1,1250,7300,1,0,0,4,7,1250,0,1956,98008,1540,7400,,
6191,2722059215,239000,3,1.75,1340,16480,1,0,0,4,7,1340,0,1968,98042,1520,10451,,
6192,5556300098,1.24E+06,5,4,4410,14380,2,0,0,3,11,4410,0,2006,98052,2720,11454,,
6193,2607720150,492000,4,3.75,2810,10840,2,0,2,4,8,2070,740,1994,98045,2370,11248,,
6194,4038700730,621000,4,2.75,1950,6930,1,0,2,4,7,1250,700,1960,98008,1950,8560,,
6195,1112000125,463500,1,1,1090,8750,1,0,0,4,6,1090,0,1924,98118,1830,5000,,
6196,8944300010,230000,5,1,1410,9000,1,0,0,5,7,1410,0,1967,98023,1200,8346,,
6197,8039900180,450000,3,2,1680,11250,1,0,0,4,8,1680,0,1967,98045,1760,12160,,
6198,4222300040,284850,3,1.5,1590,8256,1,0,1,3,7,1090,500,1969,98003,1950,7840,,
6199,4253400100,402723,3,2.75,1160,1073,2,0,0,3,7,880,280,2007,98144,1250,5400,,
6200,7340600827,239950,5,1,1460,6032,2,0,0,4,6,1460,0,1941,98168,1060,10300,,
6201,316000145,235000,4,1,1360,7132,1.5,0,0,3,6,1360,0,1941,98168,1280,7175,,
6202,3211600650,275000,3,1,1000,8018,1,0,0,3,7,1000,0,1969,98034,1270,8000,,
6203,5562100325,305000,2,1,1000,8212,1,0,0,4,7,1000,0,1947,98133,1620,8214,,
6204,4219400465,950000,4,2,2490,4600,1.5,0,2,3,8,2090,400,1926,98105,2910,5000,,
6205,3444100400,349000,3,1.75,1790,50529,1,0,0,5,7,1090,700,1965,98042,1940,50529,,
6206,7436000205,665000,3,1,1260,24550,1.5,0,2,4,7,1260,0,1937,98136,2500,12320,,
6207,1796360870,225000,3,1.75,1460,8372,1,0,0,4,7,1460,0,1981,98042,1220,7803,,
6208,8567300150,370000,4,2.75,2420,39704,1,0,0,3,9,2420,0,1985,98038,2760,36303,,
6209,1140000050,215000,3,1.75,1280,10016,1,0,0,4,7,1280,0,1975,98003,1670,9764,,
6210,2911700010,1.08E+06,3,2.5,2240,21477,2,0,2,3,8,2240,0,1995,98006,2930,21569,,
6211,4331000265,167000,3,2,1520,7456,1,0,0,3,7,1520,0,1949,98166,1740,8464,,
6212,3085001610,397000,4,1.75,2020,6000,1,0,0,3,7,1620,400,1959,98144,1870,4000,,
6213,4302200336,300000,3,1,930,5160,1.5,0,0,5,6,930,0,1919,98106,1060,5160,,
6214,2391600330,505000,2,1,810,5060,1,0,0,3,6,810,0,1941,98116,900,5060,,
6215,8085400490,1.31E+06,5,2.5,2770,8100,2,0,0,3,9,2770,0,2002,98004,2070,8100,,
6216,3021059197,247200,3,1.5,1910,10583,1.5,0,0,4,7,1910,0,1922,98002,1770,9068,,
6217,3629921120,765000,4,2.5,2660,5043,2,0,2,3,9,2660,0,2003,98029,3010,5500,,
6218,4443801285,466950,3,1,1360,3880,1,0,0,3,7,1060,300,1963,98117,1110,3880,,
6219,1853081060,878000,4,2.5,3810,7728,2,0,0,3,9,3810,0,2007,98074,3290,7728,,
6220,7203000640,215000,4,1,1130,7400,1,0,0,4,7,1130,0,1969,98003,1540,7379,,
6221,7853370440,637850,5,3.25,3340,4900,2,0,2,3,9,2500,840,2014,98065,3220,5200,,
6222,9353300140,284950,3,1,990,10723,1,0,0,5,7,990,0,1960,98059,1460,10723,,
6223,6806100040,349950,4,2.5,2000,5006,2,0,0,3,7,2000,0,2005,98058,2410,4889,,
6224,3629830050,620000,4,4,2850,2970,2,0,0,3,8,2120,730,1999,98029,2380,3559,,
6225,1946000100,467000,4,2.75,2170,5024,2,0,0,3,8,2170,0,2012,98059,2460,5024,,
6226,4441300240,1.20E+06,3,2,3660,22410,1,0,3,4,9,1830,1830,1947,98117,2680,8250,,
6227,1328320440,355000,3,2.25,1960,7000,1,0,0,3,8,1600,360,1980,98058,1980,7140,,
6228,9429400170,309620,3,2.5,1860,3730,2,0,0,3,8,1860,0,2012,98019,2110,4509,,
6229,1610000016,175000,4,1,1300,6030,1.5,0,0,3,6,1300,0,1947,98168,1240,6900,,
6230,540100057,1.21E+06,4,3.75,3250,10949,2,0,0,4,9,2940,310,1930,98004,2340,15234,,
6231,7893207665,210000,3,1,1030,4583,1,0,0,3,7,1030,0,1967,98198,1730,8023,,
6232,9212900100,425000,4,1.75,1820,6000,1,0,0,3,7,930,890,1942,98115,1590,6000,,
6233,2227900040,300000,4,1.75,1890,9205,1,0,0,3,8,1260,630,1964,98133,1430,6775,,
6234,6607000095,286000,4,1.5,1600,5750,2,0,0,4,6,1600,0,1902,98118,1690,5750,,
6235,2881700231,337000,3,1.75,1440,11364,1,0,0,3,7,1440,0,1985,98155,1950,9390,,
6236,9547200530,780000,6,4,3300,5720,1,0,0,3,8,1960,1340,1963,98115,2030,4080,,
6237,6979900010,975000,4,2.5,3420,183387,2,0,0,3,10,3420,0,2000,98053,2260,34613,,
6238,5101407305,319000,2,1,750,6380,1,0,0,3,7,750,0,1949,98125,1690,6495,,
6239,1951500030,140000,3,1,1090,10620,1.5,0,0,3,7,1090,0,1959,98032,1380,10620,,
6240,6762700515,1.48E+06,3,2.5,2570,5000,2,0,0,3,11,2570,0,1984,98102,1570,5000,,
6241,3026059204,825500,3,2.5,2780,11964,2,0,0,3,9,2780,0,2009,98034,1760,9640,,
6242,823069044,833450,5,4,4460,269345,2,0,4,3,9,3330,1130,1996,98027,2670,115434,,
6243,9521101055,720000,4,1.75,2530,5000,1.5,0,2,5,8,2070,460,1917,98103,1950,3600,,
6244,662350050,950000,5,3.25,3400,7452,2,0,0,3,10,3400,0,1999,98007,2650,8749,,
6245,1788300020,183500,3,1,1040,8892,1,0,0,4,6,800,240,1958,98023,820,9000,,
6246,8901000835,640500,2,1.75,1640,6750,1,0,0,4,8,1340,300,1939,98125,1760,7490,,
6247,1853000300,875000,3,2.75,3270,39586,1.5,0,0,3,11,3270,0,1988,98077,3480,35998,,
6248,1685200020,203000,3,1.75,1490,8000,1,0,0,4,7,1200,290,1978,98092,1540,8000,,
6249,7856610130,840000,4,2.25,2720,8712,2,0,0,4,9,2720,0,1976,98006,2470,8714,,
6250,3814900380,356250,3,2.5,2060,5115,2,0,0,3,9,2060,0,2014,98092,2648,4500,,
6251,1788800610,105000,3,1,840,8400,1,0,0,3,6,840,0,1959,98023,840,9450,,
6252,9324800450,560000,3,1.5,2790,6900,1,0,2,3,8,1700,1090,1955,98125,2410,8100,,
6253,4137010540,220000,3,2.5,1980,11900,2,0,0,3,8,1980,0,1990,98092,2130,9933,,
6254,8128600060,600000,4,3.25,4690,14930,2,0,2,3,10,3680,1010,1995,98155,2910,13320,,
6255,5603700095,655275,3,1.75,2050,11856,1,0,0,3,7,1460,590,1962,98006,2670,11856,,
6256,6414100025,538000,4,2.5,3260,10032,1,0,0,3,8,1960,1300,1978,98125,1802,7249,,
6257,4166600115,1.15E+06,3,2.75,3230,75889,2,1,4,3,7,3230,0,1925,98023,2560,72229,,
6258,1370803820,629000,3,2,1760,5000,1,0,0,5,7,960,800,1920,98199,1380,5000,,
6259,1762600320,1.03E+06,5,4,3760,28040,2,0,0,3,10,3760,0,1983,98033,3430,35096,,
6260,9238900855,700000,2,1,930,5000,1,0,3,3,7,930,0,1926,98136,1760,5228,,
6261,8562750320,580500,3,2.5,2320,3980,2,0,0,3,8,2320,0,2003,98027,2580,3980,,
6262,98030160,797000,3,3.5,3500,9473,2,0,0,3,10,3500,0,2008,98075,3510,7833,,
6263,9818700645,415000,3,1.75,1470,4000,1,0,0,3,7,1070,400,1979,98122,1280,3500,,
