pos,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
4693,580000,2,1,1040,3200,1,0,0,3,7,1040,0,1926,98103,1890,4000
4694,389100,2,1,840,5400,1,0,0,4,7,840,0,1948,98118,1340,5400
4695,428000,3,1.75,2120,9350,1,0,0,3,7,1280,840,1979,98072,2200,9000
4696,365000,2,1,680,4800,1,0,0,3,6,680,0,1917,98122,1610,4800
4697,299950,3,2.5,1780,4650,2,0,0,3,7,1780,0,2011,98038,3050,3848
4698,664000,2,1.75,1720,5785,1,0,0,3,6,860,860,1948,98118,1680,5184
4699,179900,2,1,680,6400,1,0,0,3,6,680,0,1943,98168,1240,7800
4700,594000,4,2.75,2720,4613,2,0,0,3,9,2720,0,2005,98028,2830,4836
4701,375000,2,1.5,1160,1648,2,0,0,3,7,1160,0,2002,98144,1458,2351
4702,575000,3,2.25,3800,33825,1,0,0,4,10,3330,470,1976,98042,3470,14484
4703,665000,5,2.75,2670,4000,2,0,0,4,7,1800,870,1914,98105,2460,4000
4704,565000,4,2.75,2730,6856,2,0,0,3,8,2730,0,2003,98072,2520,5569
4705,299900,4,2.75,2330,7200,1,0,0,4,8,1560,770,1977,98023,2350,7600
4706,205000,4,1,1340,7920,1,0,0,4,7,1340,0,1970,98001,1090,9600
4707,675000,4,3.5,3190,6875,2,0,2,3,8,2120,1070,1999,98034,2550,6875
4708,285950,2,1,1170,6000,1,0,0,3,6,1170,0,1948,98168,1130,7500
4709,330000,2,1,720,7250,1,0,0,3,5,720,0,1943,98027,1760,7250
4710,335750,3,3,2400,7260,1,0,0,3,7,1440,960,1955,98178,1060,7200
4711,680000,3,1.75,1620,5500,1,0,0,3,7,1110,510,1950,98112,2100,6500
4712,890000,4,3.25,4360,210254,1,0,0,3,10,2320,2040,2000,98038,2410,87120
4713,800000,3,2.75,2220,4000,2,0,0,3,8,1700,520,1914,98122,1800,4000
4714,435000,2,1,800,5000,1,0,0,3,7,800,0,1906,98107,1410,5000
4715,1400000,3,2.5,2560,3600,2,0,0,3,9,2110,450,1967,98112,2690,4800
4716,158000,3,1.5,990,8925,1,0,0,4,7,990,0,1962,98003,1360,8625
4717,285000,4,2.25,1960,10400,1,0,0,4,8,1220,740,1985,98023,1650,8660
4718,1000000,5,2.5,3150,50094,2,0,0,4,9,3150,0,1969,98005,3600,48787
4719,250000,3,2.5,1750,6351,2,0,0,3,7,1750,0,2012,98001,1398,6092
4720,905000,5,3.5,3500,10155,2,0,0,3,10,2570,930,1996,98006,2940,10753
4721,405000,2,1.75,1350,2653,2,0,0,3,7,1350,0,1986,98033,1370,4115
4722,360000,4,2.5,2610,7333,2,0,0,3,8,2610,0,1988,98003,2280,9033
4723,580000,3,2.25,1480,1026,3,0,0,3,8,1480,0,2014,98103,1570,1283
4724,1020000,4,3,2720,4800,1.5,0,0,5,8,1790,930,1928,98105,2260,4800
4725,520000,2,1,1120,6141,1,0,0,3,7,900,220,1946,98117,1500,7529
4726,625500,2,1,2160,7439,1,0,0,4,6,1300,860,1953,98115,1680,7439
4727,281000,3,2.5,1760,7601,2,0,0,3,8,1760,0,1992,98003,1920,6851
4728,440000,4,3.5,3180,4869,2,0,0,3,8,2390,790,2007,98055,2850,4500
4729,385000,4,1.75,1620,4980,1,0,0,4,7,860,760,1947,98133,1400,4980
4730,285000,3,2,2110,6900,1.5,0,0,5,6,1220,890,1955,98178,1350,7683
4731,705000,3,3,1970,20978,2,1,3,4,9,1770,200,1980,98070,2280,75396
4732,739000,4,2.5,2800,246114,2,0,0,3,9,2800,0,1999,98014,2750,60351
4733,279950,3,2.25,1340,7202,2,0,0,4,7,1340,0,1989,98038,1470,7395
4734,268000,3,1.75,1980,12543,1,0,0,3,8,1180,800,1978,98023,2090,8539
4735,1350000,4,3.25,3300,15907,2,0,0,5,10,3300,0,1985,98040,2740,11358
4736,350000,3,2.25,1322,1796,2,0,0,3,8,1087,235,2005,98144,1690,2025
4737,286000,3,2.75,1100,750,2,0,0,3,7,780,320,2008,98106,1170,4800
4738,321000,3,1,1290,9526,1.5,0,0,3,7,1290,0,1961,98034,1290,9508
4739,1080000,4,4.25,3500,8750,1,0,4,5,9,2140,1360,1951,98177,3110,8750
4740,695000,5,1.75,1790,9335,2,0,0,5,8,1790,0,1952,98004,1840,9612
4741,490000,3,2.25,1470,2500,2,0,0,3,8,1080,390,1984,98117,1640,4300
4742,518000,3,1.5,1430,8000,1,0,0,4,7,1430,0,1956,98007,1450,8000
4743,445700,3,2.5,1270,1180,3,0,0,3,8,1270,0,2001,98107,1320,1180
4744,490000,4,3,2640,5267,2,0,0,3,7,2640,0,2001,98065,2640,5670
4745,375000,4,2.75,1890,5240,1,0,0,3,7,980,910,1981,98106,1600,5240
4746,270000,3,1,1010,9514,1,0,0,3,7,1010,0,1969,98059,1010,9514
4747,560000,4,1.75,2150,8555,1,0,2,4,7,1460,690,1982,98106,1480,7405
4748,235000,3,1.75,1190,7280,1,0,0,4,7,1190,0,1968,98092,1250,7800
4749,579000,3,2.5,3160,286181,2,0,3,3,9,3160,0,2002,98010,2110,94663
4750,364000,4,2.25,1750,10270,1.5,0,0,4,8,1750,0,1968,98155,1750,10127
4751,540000,4,2.5,2190,3855,2,0,0,3,8,2190,0,2010,98011,2190,3600
4752,848750,6,3.75,3160,5000,2,0,0,3,8,3160,0,1989,98107,1740,5000
4753,259950,2,2,1070,649,2,0,0,3,9,720,350,2008,98106,1070,928
4754,155000,2,1,1010,43056,1.5,0,0,3,5,1010,0,1990,98014,830,18297
4755,244500,2,1,910,9000,1,0,0,3,5,910,0,1923,98065,1290,9000
4756,350000,3,2.5,1640,10424,2,0,0,3,7,1640,0,1988,98019,1560,10101
4757,265500,3,2.5,1450,8977,1,0,0,3,8,1450,0,1990,98092,2410,8850
4758,366000,3,2.25,1445,1028,2,0,0,3,7,1300,145,2005,98027,1445,1377
4759,677000,4,2,2180,6000,1.5,0,0,3,8,2060,120,1927,98144,1370,4500
4760,230000,3,1,1020,12289,1,0,0,4,7,1020,0,1967,98058,1300,9894
4761,525000,4,2,2680,14157,1,0,0,3,8,1460,1220,1966,98188,2100,9199
4762,260000,3,1,1180,5350,1.5,0,0,4,6,1180,0,1959,98178,1490,5350
4763,830000,4,2.75,2090,13500,1,0,0,4,8,2090,0,1949,98040,2130,13500
4764,505000,3,2,1110,8375,1,0,0,5,7,1110,0,1951,98115,1410,7734
4765,539000,3,1.5,1460,5040,1,0,0,3,7,1100,360,1971,98133,2330,7560
4766,700000,4,1.75,2340,9100,1,0,0,3,8,1610,730,1975,98052,2470,11000
4767,711777,4,1.75,2220,6731,1,0,0,4,7,1110,1110,1953,98116,1600,6350
4768,450000,4,1.75,1850,7730,1,0,0,5,7,1100,750,1956,98133,2260,8581
4769,676101,4,1.5,2270,6010,1,0,0,3,8,1290,980,1954,98115,2120,5987
4770,350500,2,2.5,1770,4950,1,0,0,3,7,1770,0,2003,98038,1770,4500
4771,275000,3,1.5,1950,7620,1,0,0,4,7,1010,940,1956,98166,1850,7620
4772,458950,2,1,1530,4370,1,0,0,3,7,1130,400,1946,98115,1580,4275
4773,880000,4,2.5,3070,8250,1,0,0,5,8,2100,970,1958,98005,2270,8800
4774,305000,4,2.25,2580,8820,1,0,0,4,9,1620,960,1967,98023,2140,8400
4775,345000,5,2.5,2450,6994,2,0,0,3,8,2450,0,2002,98030,1940,6035
4776,1430000,4,4.25,4960,6000,2.5,0,0,3,11,3680,1280,1909,98109,2160,4080
4777,550000,2,1,980,3080,1.5,0,0,3,7,980,0,1910,98103,1450,3333
4778,383000,4,1.75,2580,19607,1,0,2,4,8,1290,1290,1958,98056,1970,9569
4779,510000,3,2,1990,7405,1,0,0,5,7,1990,0,1971,98006,2120,6462
4780,760369,5,2.5,2870,4712,2,0,0,3,9,2870,0,2014,98006,2870,6768
4781,240500,3,1.75,1460,10584,1,0,0,3,7,990,470,1997,98168,1220,12012
4782,545000,4,2.25,1890,7210,1,0,0,3,8,1890,0,1967,98008,1920,7210
4783,340000,4,2.5,2690,6099,2,0,0,3,9,2690,0,1998,98092,2520,6168
4784,250000,4,2.75,1910,7700,1,0,0,4,7,1000,910,1980,98030,1880,7875
4785,329932,3,1.5,1460,5040,1,0,0,3,7,1100,360,1971,98133,2330,7560
4786,1620000,4,2.25,2350,17709,2,0,0,4,9,2350,0,1977,98039,3360,19855
4787,220000,3,1.75,1230,7200,1,0,0,3,7,1230,0,1986,98023,1540,7210
4788,960000,5,4,3720,15200,2,0,0,3,10,3720,0,2005,98075,4100,19036
4789,433500,3,2.5,2200,3360,2,0,0,3,8,2200,0,2009,98118,2130,3423
4790,655000,4,2.75,2890,46609,2,0,0,4,9,2890,0,1981,98077,2880,68824
4791,434000,3,2.75,1830,3200,2,0,0,3,8,1830,0,1991,98034,2030,3331
4792,659950,5,3,3010,7357,2,0,0,3,9,3010,0,2008,98133,2370,8050
4793,235000,3,1.75,1900,8540,1,0,0,3,6,950,950,1980,98168,1370,10204
4794,750000,4,2.5,3080,4553,2.5,0,0,3,8,3080,0,2008,98052,2750,4929
4795,1520000,3,2.25,2610,9409,1,1,4,4,8,2610,0,1963,98075,2970,9156
4796,220000,4,2.5,2130,9100,1,0,0,3,8,1290,840,1978,98030,1770,7700
4797,305000,6,2,1900,8240,1,0,0,2,7,1200,700,1964,98125,1900,8240
4798,400000,3,2.5,1390,2815,2,0,0,3,8,1390,0,1999,98126,1390,3700
4799,884900,7,4.75,5370,10800,1.5,0,0,3,8,5370,0,1967,98040,2310,10910
4800,452000,2,1.75,1740,5400,1,0,0,4,7,990,750,1946,98115,1980,5400
4801,265000,3,2.5,1720,6271,2,0,0,3,7,1720,0,1993,98038,1570,6587
4802,610000,3,1,1000,4959,1,0,0,3,8,1000,0,1945,98105,2240,4959
4803,309000,3,1,1092,7500,1.5,0,0,3,6,1092,0,1918,98106,930,4000
4804,300000,3,2.5,2240,3691,2,0,0,3,7,2240,0,2003,98092,2619,3691
4805,355000,4,2.5,2570,6466,2,0,0,3,9,2570,0,1999,98092,2520,6667
4806,1030000,4,3.25,2830,4000,2,0,0,3,9,1910,920,1912,98144,2740,4000
4807,435000,5,1,2170,65340,1.5,0,0,4,7,1670,500,1930,98011,3170,12884
4808,280000,3,1.75,1630,11800,1,0,0,4,7,1630,0,1971,98045,2090,57428
4809,429900,4,3.25,3760,4675,2,0,0,3,8,2740,1020,2007,98038,3280,4033
4810,650000,4,2.5,3700,4500,2,0,0,3,9,3700,0,2007,98028,3050,5047
4811,1250000,3,2.75,2780,4815,3,0,2,3,10,2780,0,1974,98105,2820,5000
4812,289000,3,2,1680,8424,1,0,0,3,7,1680,0,1993,98022,1990,8545
4813,550000,3,2,1830,9152,1,0,0,5,8,1830,0,1959,98006,1770,9220
4814,819000,3,1.75,1850,6000,1.5,0,0,3,8,1650,200,1913,98199,1540,6000
4815,380000,3,2.5,2280,10255,2,0,0,4,8,2280,0,1985,98058,2310,10094
4816,350000,4,1,1010,6000,1,0,0,3,6,750,260,1925,98136,1450,6000
4817,238000,2,1,1088,8453,1,0,0,3,6,1088,0,1952,98001,1088,8016
4818,309212,3,1.75,1150,9600,1,0,0,3,7,1150,0,1979,98045,1520,9976
4819,137000,3,1,1300,10125,1,0,0,4,6,1300,0,1959,98002,1300,10125
4820,349950,4,2.5,2000,5006,2,0,0,3,7,2000,0,2005,98058,2410,4889
4821,487000,3,1.75,1770,10125,2,0,0,3,7,1770,0,1944,98133,1680,9825
4822,750000,5,3.5,2990,212137,2,0,0,3,8,2450,540,1994,98024,1060,69260
4823,299900,3,2.25,1560,35026,1,0,0,3,7,1290,270,1985,98092,1660,35160
4824,587000,4,2.75,3190,8737,2,0,0,3,9,3190,0,2006,98065,3240,7131
4825,412500,4,2.25,1630,7969,1,0,0,3,7,1100,530,1977,98034,1580,7440
4826,850000,6,3.5,2820,5400,1,0,0,3,8,1620,1200,1958,98117,1560,2276
4827,305000,3,2.5,2460,5027,2,0,0,3,8,2460,0,2002,98042,2740,5000
4828,469000,3,2,1300,22605,1,0,0,3,7,1300,0,1998,98056,2250,10215
4829,690500,4,2.75,3130,8920,2,0,0,3,8,3130,0,2014,98155,1450,9183
4830,275000,2,1.75,2090,11317,1,0,0,5,7,1090,1000,1931,98188,1940,11317
4831,925000,4,2.25,2590,13894,2,0,0,4,9,2590,0,1975,98005,2720,13894
4832,275000,3,1.75,1490,8000,1,0,0,3,8,1490,0,1978,98030,1740,8165
4833,675000,3,2.25,2260,13209,1,0,0,3,9,2260,0,1977,98005,2820,12534
4834,815000,5,2.25,3410,35536,2,0,0,3,10,2530,880,1974,98005,3140,43453
4835,450000,3,2,1540,67756,1,0,0,3,7,1540,0,1900,98077,2060,67756
4836,408474,3,2.5,1800,2731,2,0,0,3,8,1800,0,2014,98065,1800,3265
4837,222000,3,2,1440,7187,1,0,0,4,7,970,470,1981,98023,1440,7187
4838,465000,4,2.25,2140,7701,1,0,0,4,7,1470,670,1977,98034,2130,8050
4839,545500,3,2.5,1560,9361,1.5,0,0,4,7,1360,200,1936,98108,1670,6244
4840,1970000,5,3.75,3940,13738,1.5,0,3,4,9,3940,0,1951,98004,2370,13320
4841,375000,4,1.5,1430,7232,1.5,0,0,3,7,1430,0,1948,98125,1540,7232
4842,510000,5,2,2740,3838,1,0,0,4,7,1370,1370,1959,98117,1660,4040
4843,425000,3,1,1280,3200,1.5,0,0,3,7,1280,0,1903,98122,1320,1676
4844,585000,4,2.5,2250,4119,2,0,0,3,8,2250,0,2001,98075,2290,3115
4845,838300,6,2.5,3760,12978,1,0,0,3,9,2360,1400,1967,98117,2300,7362
4846,425000,5,2.75,2110,5120,2,0,0,3,7,1870,240,1947,98106,1580,5120
4847,255000,3,1.75,1700,7532,1,0,0,3,7,1700,0,1987,98030,1690,7405
4848,693000,4,2.5,3160,13063,2,0,0,3,10,3160,0,1999,98075,3350,14213
4849,360000,4,3,2580,6740,2,0,0,3,8,2580,0,1999,98058,2010,6740
4850,268000,3,1,1420,6000,1,0,0,3,6,1420,0,1941,98146,1480,6000
4851,300000,3,1.75,1700,8481,2,0,0,3,7,1700,0,1993,98003,1830,6600
4852,445000,4,2.75,2160,7200,1,0,0,4,7,1220,940,1976,98034,1790,7614
4853,295000,4,2.5,1850,8198,2,0,0,3,7,1850,0,1993,98031,1850,7924
4854,565000,3,1.75,1490,5000,1,0,1,3,8,1250,240,1954,98136,1980,5000
4855,520000,3,1.75,1430,53628,2,0,0,3,8,1430,0,1985,98024,2100,53628
4856,250500,3,2,1710,7225,2,0,0,4,7,1710,0,1988,98023,1710,7225
4857,500000,2,1,1280,5400,1,0,0,3,7,1280,0,1964,98117,1540,5670
4858,412000,3,1.5,1320,8000,1,0,0,3,7,1320,0,1957,98008,1720,8100
4859,280000,2,1,990,45528,1,0,0,4,7,990,0,1992,98070,1730,45528
4860,205000,3,1,860,7467,1,0,0,3,6,860,0,1944,98178,1280,7467
4861,572000,3,1.5,1680,13751,1,0,0,4,7,1680,0,1951,98040,1760,13500
4862,385000,3,3.5,1900,4805,2,0,0,3,8,1560,340,1999,98108,1360,4800
4863,965000,5,2.75,3280,12673,1,0,0,4,9,2050,1230,1981,98006,3060,12847
4864,755000,6,2,2150,4505,1,0,0,3,7,1270,880,1952,98119,1740,4505
4865,616000,3,3.25,2130,2306,2,0,1,5,7,1420,710,1924,98136,1560,4500
4866,215000,1,1,970,7639,1,0,0,4,5,570,400,1920,98166,1360,7380
4867,494500,4,3,3760,8804,2,0,0,3,8,2470,1290,2002,98056,1960,7225
4868,1290000,4,3.5,3440,3800,3,0,0,3,9,3440,0,2014,98112,1760,3800
4869,657500,3,2.5,2670,10496,2,0,0,3,9,2670,0,1989,98074,2490,8636
4870,340500,3,2,2270,28025,1,0,0,4,7,1920,350,1947,98168,1770,14833
4871,1350000,4,3.75,4100,61419,2,0,0,3,9,4100,0,2014,98029,2010,32362
4872,405000,3,2.5,2460,12600,1,0,0,4,8,1810,650,1970,98059,1820,11180
4873,875000,5,2.5,2920,5568,2,0,0,3,8,2320,600,1906,98112,2970,5568
4874,1190000,7,3.5,3890,8342,2,0,4,3,9,2840,1050,1968,98117,2870,8342
4875,304000,3,1,1280,8184,1.5,0,0,4,6,1280,0,1947,98155,1120,8184
4876,183750,3,2.5,1770,3451,2,0,0,3,7,1770,0,2004,98055,1490,2138
4877,815000,4,1.5,2060,16110,1,0,0,4,8,2060,0,1949,98004,2060,16110
4878,545000,4,2.75,2180,8480,1,0,3,4,7,1210,970,1959,98146,2240,8497
4879,470000,3,1,1170,4400,1,0,0,3,7,870,300,1951,98199,1240,4400
4880,229500,3,1.75,1770,33224,1,0,0,4,8,1770,0,1968,98092,1690,22069
4881,289500,3,2.25,2120,3400,2,0,0,3,7,2120,0,2002,98092,2420,3400
4882,301950,3,1.75,1370,9288,1,0,0,4,7,1370,0,1988,98059,1500,9864
4883,607500,4,2.5,3000,8100,2,0,0,3,8,3000,0,1992,98125,1550,8100
4884,235000,4,1.5,1760,6150,1.5,0,0,3,7,1760,0,1951,98031,1760,8276
4885,195000,4,1.5,2170,9948,2,0,0,3,7,2170,0,1952,98148,1500,9750
4886,399950,5,2.75,1970,5400,1,0,0,3,7,1320,650,1986,98144,1280,2150
4887,374950,3,2.5,2120,9653,2,0,0,3,8,2120,0,1992,98030,1780,9801
4888,440000,4,2.25,2600,28600,1,0,0,3,8,1810,790,1968,98072,2580,26950
4889,550000,3,2.25,1720,9600,1,0,0,4,7,1220,500,1967,98052,1720,9600
4890,261500,4,2.5,2460,7800,1,0,0,3,8,1500,960,1977,98023,2210,7800
4891,550000,3,2.75,1960,13252,1,0,0,5,8,1240,720,1975,98006,2040,9866
4892,411753,3,2.5,1710,3795,2,0,0,3,7,1710,0,2009,98053,1600,3821
4893,605000,5,1.75,3240,34510,2,0,0,4,7,2690,550,1963,98029,2650,28250
4894,285950,2,1,710,7120,1,0,0,5,6,710,0,1942,98146,1100,7020
4895,236000,3,1,1300,5898,1,0,0,3,7,1300,0,1961,98178,1320,7619
4896,335000,4,1.75,1670,9472,1,0,0,3,7,1100,570,1960,98106,1080,5195
4897,588000,4,2.25,2580,7344,2,0,0,3,8,2580,0,1977,98027,2390,7507
4898,920000,4,2.5,3470,10045,2,0,0,3,10,3470,0,1993,98027,4370,12359
4899,247500,4,2,1760,8400,1,0,0,3,7,1060,700,1962,98003,1280,8415
4900,232500,3,1.5,1940,9887,1,0,0,4,7,1140,800,1969,98003,1410,9936
4901,290000,3,1,1440,11250,1,0,0,3,7,1440,0,1967,98055,2200,11250
4902,435000,3,1.5,1740,6988,1,0,0,3,7,1600,140,1950,98133,1650,7500
4903,608000,2,1,1390,3600,1,0,0,4,7,1010,380,1913,98119,1590,3600
4904,1480000,3,3.5,4070,26000,2,0,0,3,11,4070,0,1991,98033,3770,26000
4905,495000,4,2.25,2220,8872,1,0,0,4,8,1110,1110,1961,98006,2220,9106
4906,638000,3,2.5,2110,3600,2,0,0,3,9,2110,0,2005,98052,2540,4384
4907,560000,2,1.75,970,4233,1,0,0,4,7,970,0,1944,98199,1340,4233
4908,409900,2,2.5,1590,1845,2,0,0,3,9,1590,0,1997,98033,2320,3174
4909,661000,4,2.5,2496,8058,2,0,0,3,9,2496,0,1998,98052,2496,7757
4910,255000,3,2,1490,7599,1,0,0,3,7,1490,0,1990,98042,1560,7710
4911,629000,3,2,1510,4560,2,0,0,4,7,1510,0,1909,98116,1990,5000
4912,1340000,4,3.5,3190,5040,2,0,3,3,10,2160,1030,2003,98144,2390,4800
4913,542000,2,2.25,1800,2819,2,0,2,4,9,1800,0,1979,98008,1800,2755
4914,340000,3,2,1140,11620,1,0,0,3,7,1140,0,1994,98045,1140,8400
4915,637000,3,2.25,2200,7355,2,0,0,4,8,2200,0,1986,98052,2290,7868
4916,390000,4,2.25,1770,33132,1,0,0,4,8,1190,580,1965,98058,2490,20000
4917,447000,2,1,850,2700,1,0,0,5,6,850,0,1924,98105,1630,3000
4918,419000,5,3,2190,9652,2,0,0,3,7,2190,0,1999,98178,1440,6710
4919,771150,4,3.5,3950,12320,2,0,0,3,10,3950,0,2001,98065,3920,11086
4920,565000,4,2.5,2230,8624,1,0,0,4,8,1430,800,1969,98052,1970,8402
4921,2000000,3,2.5,3490,21064,1,1,4,3,10,2290,1200,1968,98074,1780,15244
4922,440000,3,1.75,1450,6829,1,0,0,3,8,1450,0,1983,98052,1950,7622
4923,227000,3,1,1280,7198,1,0,0,5,6,1280,0,1916,98022,1260,7198
4924,822000,3,2.5,2290,9158,2,0,0,4,8,2290,0,1984,98006,2210,9588
4925,549900,5,2.75,3060,7015,1,0,0,5,8,1600,1460,1979,98146,2190,7600
4926,1090000,3,2.5,3630,11019,1,0,0,4,9,2150,1480,1972,98040,3150,13555
4927,1320000,4,5.25,6110,10369,2,0,0,3,11,6110,0,2005,98059,4190,10762
4928,400000,4,2.25,1970,8941,2,0,0,3,7,1970,0,1973,98034,1880,7793
4929,375000,4,2.75,1430,7403,1,0,0,3,7,1030,400,1982,98106,1480,7663
4930,665000,3,2.75,1800,9550,1,0,0,4,7,1320,480,1966,98006,1890,9902
4931,760000,3,2.5,1980,13964,1,0,0,5,7,1980,0,1959,98040,2040,13964
4932,375000,2,1,1010,4050,1,0,0,3,7,1010,0,1950,98116,2310,5000
4933,372000,4,1.5,1780,7914,1.5,0,0,4,7,1780,0,1962,98059,1350,8069
4934,225000,3,1.75,1760,26055,1,0,0,3,7,920,840,1979,98042,1350,13475
4935,529219,4,2.25,1990,7610,1,0,0,4,8,1290,700,1966,98008,1820,8198
4936,500000,3,1.5,1960,8815,1,0,0,4,7,1020,940,1958,98006,1760,9534
4937,604950,3,2.5,2110,5608,1,0,0,3,8,1340,770,2013,98033,2040,9363
4938,360000,3,2.25,2130,8466,1,0,0,3,7,1290,840,1983,98055,2250,9682
4939,672500,3,1.75,1580,5750,1,0,2,4,8,1330,250,1947,98199,2480,5750
4940,324000,3,2.25,1550,4411,2,0,0,3,7,1550,0,2001,98019,1620,4621
4941,850000,3,1.75,1400,9900,1,0,0,3,7,1400,0,1951,98004,1810,10796
4942,420000,2,1,930,5368,1,0,0,4,7,930,0,1953,98115,1770,6000
4943,615000,4,1.75,2300,11700,1,0,0,4,9,1960,340,1977,98052,2840,12000
4944,602500,2,2.5,3090,47044,1,0,0,4,10,2250,840,1979,98058,1860,62829
4945,359950,4,2.75,2260,5705,2,0,0,3,8,2260,0,2014,98042,2260,5727
4946,392500,3,1,1100,7650,1,0,0,3,7,1100,0,1952,98133,1430,7650
4947,785000,4,3,3370,100681,1,0,0,5,8,1920,1450,1977,98058,2440,43705
4948,243000,3,1,1500,6600,1,0,0,2,6,1500,0,1970,98168,1730,6600
4949,278000,2,2.25,1610,1968,2,0,0,4,7,1610,0,1979,98056,1950,1968
4950,221900,2,1,780,6727,1,0,0,3,6,780,0,1939,98168,1860,10124
4951,413000,4,1,1410,6000,1,0,0,3,7,810,600,1925,98126,1500,4800
4952,309950,4,2.5,1770,6666,2,0,0,3,7,1770,0,1989,98023,1780,6666
4953,490000,3,2.25,2550,8588,1,0,4,3,9,2550,0,1989,98011,3050,8588
4954,332100,5,3.5,2660,6978,2,0,0,3,8,1980,680,1996,98092,2220,7294
4955,240000,3,1.5,1290,8366,1,0,0,3,7,1020,270,1957,98168,1770,8400
4956,299000,3,1,1520,8320,1,0,0,3,6,1520,0,1953,98133,1500,8320
4957,227450,2,1,660,6509,1,0,0,4,5,660,0,1952,98056,970,5713
4958,370000,4,2.5,2190,17600,1,0,0,4,7,1110,1080,1966,98059,1820,17600
4959,324360,3,2.5,2000,9669,2,0,0,4,8,2000,0,1992,98022,1930,9202
4960,800000,4,2.5,2900,18303,2,0,0,4,10,2900,0,1994,98075,2900,18303
4961,533000,3,1,1670,4080,1,0,0,3,7,1170,500,1967,98115,1560,4080
4962,595000,4,2.5,2100,3125,2,0,2,3,7,1400,700,1907,98107,2060,5040
4963,322000,4,2.25,1940,10200,1,0,0,3,7,1360,580,1960,98188,1940,10200
4964,909000,4,2.5,3680,11648,2,0,0,3,10,3680,0,1986,98006,2830,11251
4965,306500,2,1,1420,16400,1.5,0,0,4,6,1420,0,1943,98023,1900,16400
4966,580000,4,2.75,2330,6703,1.5,0,0,3,7,1710,620,1983,98177,2060,7500
4967,580000,4,2.25,2610,7700,1,0,0,3,8,1700,910,1977,98027,2260,8266
4968,320000,3,2.5,2130,6969,2,0,0,3,7,2130,0,2003,98038,1670,9545
4969,410000,2,1,800,4342,1,0,0,3,6,670,130,1927,98115,1210,4343
4970,440000,3,1.75,1760,8025,1,0,0,4,7,1230,530,1976,98034,1590,7543
4971,535000,3,1.75,1380,3561,1,0,0,4,7,860,520,1925,98117,1820,4593
4972,1020000,4,1.75,2600,41041,1.5,0,0,4,8,2600,0,1965,98033,2750,37318
4973,719000,5,2,3110,6131,1,0,0,5,7,1560,1550,1940,98118,1720,6600
4974,258000,3,1.75,1040,5650,1,0,0,5,6,1040,0,1951,98178,1290,5650
4975,320000,3,1.5,1490,10132,1,0,0,4,6,1490,0,1969,98059,1720,9915
4976,267000,3,2,1300,9644,1,0,0,3,7,1300,0,1994,98010,1430,9656
4977,365000,4,1.5,1820,12327,1,0,0,4,7,1380,440,1955,98006,1450,9256
4978,300000,3,1,970,12300,1,0,0,3,7,970,0,1982,98028,2040,9994
4979,320000,5,2.25,2630,8625,2,0,0,3,8,2630,0,1966,98032,1880,8670
4980,305000,2,1.5,1140,2980,2,0,0,3,7,1140,0,1988,98029,1150,2981
4981,240000,3,1.5,1010,10350,1,0,0,3,7,1010,0,1969,98032,1640,7700
4982,339950,0,2.5,2290,8319,2,0,0,3,8,2290,0,1985,98042,2500,8751
4983,479990,3,2.5,2010,2386,2,0,0,3,8,1390,620,2014,98029,1690,1870
4984,247500,4,2,2460,5921,1,0,0,4,7,1230,1230,1948,98002,1260,6648
4985,270000,3,2.5,1690,7165,2,0,0,4,7,1690,0,1992,98038,1410,8590
4986,300000,3,2.5,1741,5701,2,0,0,3,8,1741,0,2012,98030,2002,5700
4987,259000,2,1,1210,17389,1,0,0,4,5,1210,0,1948,98059,2140,14419
4988,257000,3,1,1450,7850,1.5,0,0,5,7,1450,0,1910,98055,1360,10400
4989,350000,2,1,1220,28703,1,0,0,4,7,1220,0,1953,98056,2740,6720
4990,346950,3,2.5,2040,4348,2,0,0,4,8,2040,0,2006,98038,2380,4348
4991,736500,3,2,2230,4800,1.5,0,0,4,7,1290,940,1915,98199,1650,5040
4992,438000,3,2.5,1520,1304,2,0,0,3,8,1180,340,2006,98136,1270,1718
4993,539000,3,2,2260,9568,1,0,0,3,8,1780,480,1985,98074,2250,9744
4994,279950,3,2,1750,9750,1,0,0,3,7,1350,400,1961,98198,1900,10125
4995,650000,5,3.5,3480,36615,2,0,0,4,8,2490,990,1983,98075,2540,35910
4996,685000,4,2.5,2770,6000,2,0,0,3,8,2400,370,1993,98136,2120,6000
4997,840000,5,1.75,2500,11617,1,0,0,4,9,1560,940,1966,98040,3370,11617
4998,235000,2,1,1210,9400,1,0,0,2,6,1210,0,1949,98106,1580,6026
4999,312000,4,1,1730,8706,1,0,0,4,7,1010,720,1962,98058,1369,8418
5000,250000,3,1,990,8062,1,0,0,4,7,990,0,1960,98198,1420,8790
5001,849000,3,3,2960,42159,2,0,0,3,10,2960,0,1995,98052,2640,25209
5002,1550000,5,4.25,6070,171626,2,0,0,3,12,6070,0,1999,98024,4680,211267
5003,300000,3,1.5,1500,14750,1.5,0,0,4,6,1500,0,1933,98168,1270,15100
5004,287500,4,2.5,2240,6944,1,0,2,3,7,1310,930,1979,98001,1780,7477
