id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,renovated,zipcode,sqft_living15,sqft_lot15,price_range
4019300030,20141013T000000,357000,3,1.75,1251,17693,1,0,Very Poor,OK,Average Quality And Design,1235,0,1972,0,98155,2171,19645,(300000-400000]
8658301060,20140820T000000,310000,2,1.75,1180,2384,2,0,Very Poor,OK,Average Quality And Design,1160,0,2008,0,98014,974,7537,(300000-400000]
7852180530,20150403T000000,440000,3,2.5,1381,4980,2,0,Very Poor,OK,Average Quality And Design,1386,0,2004,0,98065,2319,4089,(400000-500000]
8651443360,20141106T000000,195700,3,1,1116,5172,1,0,Very Poor,Excellent,Average Quality And Design,1127,0,1976,0,98042,1670,5215,(100000-200000]
446000010,20141119T000000,508500,4,1.5,1777,6806,1.5,0,Very Poor,Good,Average Quality And Design,1790,0,1950,0,98115,1422,5971,(500000-600000]
1704900180,20141030T000000,430000,3,1,1580,5293,1.5,0,Very Poor,OK,Average Quality And Design,1270,279,1927,0,98118,1569,5344,(400000-500000]
2862500190,20150409T000000,895950,5,2.75,3161,9255,2,0,Very Poor,OK,Good Quality And Desgin,3193,0,2014,0,98074,3168,7789,(800000-900000]
2902200241,20140623T000000,562500,3,2.25,1316,879,2,0,Very Poor,OK,Good Quality And Desgin,1014,279,2006,0,98102,1319,1054,(500000-600000]
3935900350,20150222T000000,490000,4,2,1646,6416,2,0,Very Poor,Excellent,Average Quality And Design,1641,0,1947,0,98125,1670,6391,(400000-500000]
53500450,20150309T000000,311850,4,2.5,1910,4195,2,0,Very Poor,OK,Good Quality And Desgin,1899,0,2014,0,98042,2722,4583,(300000-400000]
3213200215,20150105T000000,600000,2,1,921,5022,1,0,Very Poor,Good,Average Quality And Design,935,0,1938,0,98115,1220,5075,(600000-700000]
3893100462,20150225T000000,1.79E+06,5,3.75,4351,8477,2,0,Excellent,OK,Good Quality And Desgin,3524,808,2014,0,98033,2668,9010,(1700000-1800000]
8165100035,20141203T000000,245560,2,1.5,1251,9747,1,0,Very Poor,OK,Average Quality And Design,1270,0,1957,0,98177,1819,9667,(200000-300000]
2325400330,20141201T000000,350000,4,2.25,2171,3797,2,0,Very Poor,OK,Average Quality And Design,2194,0,2006,0,98059,1920,3881,(300000-400000]
9209900335,20140509T000000,463000,2,1,1180,4346,1,0,Very Poor,Good,Average Quality And Design,1160,0,1905,0,98112,1220,4359,(400000-500000]
5706201470,20150428T000000,525000,3,2.25,1975,12379,1,0,Very Poor,Good,Average Quality And Design,1975,0,1961,0,98027,1920,13339,(500000-600000]
9834201367,20150126T000000,429000,3,2,1510,1105,3,0,Very Poor,OK,Good Quality And Desgin,1495,0,2014,0,98144,1422,1246,(400000-500000]
1843100520,20140725T000000,347000,4,2.5,2766,9747,2,0,Very Poor,OK,Good Quality And Desgin,2786,0,1989,0,98042,2371,6976,(300000-400000]
1923000050,20150330T000000,1.25E+06,5,3.25,3952,12803,2,0,OK,Good,Good Quality And Desgin,2530,1411,1974,0,98040,3620,15699,(1200000-1300000]
7221400285,20150209T000000,265000,2,1,851,8397,1,0,OK,OK,Bad Quality And Design,828,0,1957,0,98055,1968,9150,(200000-300000]
8562740370,20150325T000000,751000,4,2.5,2766,6550,2,0,Very Poor,OK,Good Quality And Desgin,2786,0,2003,0,98027,2971,6547,(700000-800000]
8079050010,20150504T000000,470000,3,2.5,2040,8585,2,0,Very Poor,OK,Good Quality And Desgin,2086,0,1994,0,98059,2421,7876,(400000-500000]
5317100570,20141215T000000,1.25E+06,3,2.5,2040,4980,2,0,Very Poor,OK,Good Quality And Desgin,2086,0,1930,0,98112,3321,6151,(1200000-1300000]
2722059183,20141014T000000,218500,4,1.75,1381,25842,1,0,Very Poor,Good,Average Quality And Design,1420,0,1964,0,98042,2171,25703,(200000-300000]
1565950090,20150305T000000,308000,4,2.5,2040,7248,2,0,Very Poor,OK,Good Quality And Desgin,2010,0,1993,0,98055,2821,7321,(300000-400000]
662440020,20150226T000000,380000,4,2.5,2434,4980,2,0,Very Poor,OK,Good Quality And Desgin,2415,0,2009,0,98038,2421,5011,(300000-400000]
5316100220,20150319T000000,1.25E+06,4,2.25,1839,7207,2,0,OK,OK,Good Quality And Desgin,1756,65,1923,0,98112,3120,7203,(1200000-1300000]
1025039326,20140828T000000,921800,4,2.5,2968,7071,2,0,Very Poor,OK,Good Quality And Desgin,2935,0,2012,0,98199,2971,6272,(900000-1000000]
1102000237,20150428T000000,712500,4,2.75,2434,11068,1,0,Poor,OK,Good Quality And Desgin,1420,1028,1948,1,98118,3168,9311,(700000-800000]
3039000010,20140909T000000,420000,3,1.75,1116,8585,1,0,Very Poor,Good,Average Quality And Design,1127,0,1982,0,98033,1470,10508,(400000-500000]
3629960170,20141021T000000,445000,3,3.25,1710,1980,2,0,Very Poor,OK,Good Quality And Desgin,1344,356,2004,0,98029,1422,1054,(400000-500000]
3021049140,20150325T000000,300000,4,2.5,2900,16994,2,0,Very Poor,OK,Good Quality And Desgin,2901,0,1994,0,98023,2319,22238,(300000-400000]
2533300025,20140710T000000,740000,3,1.5,1839,4005,1,0,Very Poor,Good,Average Quality And Design,1344,505,1910,0,98119,1569,3756,(700000-800000]
7950304075,20140813T000000,225000,4,1,1180,6067,1.5,0,Very Poor,OK,Bad Quality And Design,1160,0,1907,0,98118,828,3073,(200000-300000]
9264960480,20141208T000000,368000,4,2.5,2700,7325,2,0,Very Poor,OK,Good Quality And Desgin,2714,0,1989,0,98023,2571,8326,(300000-400000]
3630000080,20140606T000000,450000,3,2.5,1510,1980,2,0,Very Poor,OK,Good Quality And Desgin,1495,0,2005,0,98029,1422,1054,(400000-500000]
8651710430,20140606T000000,465000,4,2.25,2040,7497,2,0,Very Poor,Good,Average Quality And Design,2086,0,1977,0,98034,2071,7713,(400000-500000]
3126049261,20150316T000000,259250,3,1,921,5977,1,0,Very Poor,OK,Bad Quality And Design,935,0,1947,0,98103,870,5702,(200000-300000]
1623300160,20140506T000000,450000,2,2,1116,2987,1.5,0,Very Poor,OK,Average Quality And Design,1086,0,1912,1,98117,1370,4026,(400000-500000]
5381600110,20140618T000000,253779,4,2,2040,9639,1.5,0,Very Poor,OK,Bad Quality And Design,1420,583,1947,0,98188,1819,14823,(200000-300000]
1432701230,20140729T000000,309000,3,1,1316,9639,1,0,Very Poor,Good,Bad Quality And Design,935,356,1959,0,98058,1319,8775,(300000-400000]
8106300090,20150428T000000,479950,3,2.5,2828,4980,1,0,Very Poor,OK,Good Quality And Desgin,1756,1028,2006,0,98055,2821,5702,(400000-500000]
3325069025,20150508T000000,500000,3,1,1975,21683,1,0,Very Poor,OK,Good Quality And Desgin,1495,505,1978,0,98074,2021,45581,(500000-600000]
2267000730,20140701T000000,545000,3,2.5,1510,3189,1.5,0,Very Poor,Excellent,Average Quality And Design,1014,505,1928,0,98117,1319,4485,(500000-600000]
8148600055,20140513T000000,225000,3,1,1050,6550,1,0,Very Poor,OK,Bad Quality And Design,1050,0,1947,0,98168,1120,6547,(200000-300000]
1972200696,20141006T000000,521000,3,3.25,1445,1245,3,0,Very Poor,OK,Good Quality And Desgin,1455,0,2000,0,98103,1422,1246,(500000-600000]
8682292090,20140709T000000,737000,2,2.25,2305,9747,1,0,Very Poor,OK,Good Quality And Desgin,2305,0,2007,0,98053,1819,6044,(700000-800000]
1094000030,20141215T000000,429950,4,2.25,1710,10799,1,0,Very Poor,OK,Good Quality And Desgin,1756,0,1967,0,98059,1670,10732,(400000-500000]
8731902340,20140918T000000,275000,4,1.75,1975,6184,1,0,Very Poor,Good,Good Quality And Desgin,1975,0,1967,0,98023,2021,8146,(200000-300000]
2156500220,20140923T000000,555000,4,2.75,2171,7187,1,0,Very Poor,OK,Good Quality And Desgin,1305,886,1977,0,98052,2120,7876,(500000-600000]
5078400035,20150402T000000,875000,4,1.75,2370,8306,1,0,Very Poor,OK,Average Quality And Design,1305,1028,1952,0,98004,1670,7657,(800000-900000]
9206700190,20150306T000000,713900,3,2.5,3360,162248,1,0,Very Poor,OK,Good Quality And Desgin,3378,0,2000,0,98038,3369,215202,(700000-800000]
8651611230,20140711T000000,780000,3,3.5,3161,6806,2,0,Very Poor,OK,Good Quality And Desgin,3193,0,1998,0,98074,3220,7165,(700000-800000]
7853400250,20140604T000000,610000,4,3.5,2900,5293,2,0,Very Poor,OK,Good Quality And Desgin,2901,0,2012,0,98065,2917,5344,(600000-700000]
4046500140,20150209T000000,315000,3,1.75,1381,15335,1,0,Very Poor,OK,Average Quality And Design,1420,0,1980,0,98014,1770,15699,(300000-400000]
5453700140,20141208T000000,800000,3,1.75,1910,10348,1,0,Very Poor,Good,Good Quality And Desgin,1899,0,1969,0,98040,2622,10508,(800000-900000]
3300700480,20140820T000000,330000,2,1,851,4005,1,0,Very Poor,OK,Bad Quality And Design,791,128,1937,0,98117,974,4026,(300000-400000]
524069115,20140509T000000,759000,3,2.25,2968,79572,1.5,0,Very Poor,OK,Good Quality And Desgin,2935,0,2006,0,98075,3869,76873,(700000-800000]
6608500260,20140716T000000,357500,3,1,1050,10173,1,0,Very Poor,OK,Average Quality And Design,1086,0,1961,0,98033,1520,10147,(300000-400000]
1237500540,20141222T000000,270000,3,1.75,1381,10799,1,0,Very Poor,Good,Bad Quality And Design,1386,0,1945,0,98052,1569,14065,(200000-300000]
3876500290,20150305T000000,175000,3,1,1050,6184,1,0,Very Poor,OK,Average Quality And Design,1086,0,1967,0,98001,1319,7977,(100000-200000]
7502700060,20141119T000000,333000,3,1.5,1251,5800,2,0,Very Poor,OK,Average Quality And Design,1270,0,1999,0,98006,3071,10147,(300000-400000]
9521100280,20140612T000000,480000,3,2.5,1251,1105,3,0,OK,OK,Good Quality And Desgin,1235,0,2005,0,98103,1269,1054,(400000-500000]
1925069183,20140815T000000,425000,3,2.5,1316,10020,1,0,Very Poor,Good,Average Quality And Design,1344,0,1976,0,98052,2518,13339,(400000-500000]
924069210,20140603T000000,695000,4,2.5,2968,12039,2,0,Very Poor,OK,Good Quality And Desgin,2977,0,1998,0,98075,2622,17750,(600000-700000]
8005100540,20140709T000000,215000,4,1.5,1839,5088,1.5,0,Very Poor,Excellent,Good Quality And Desgin,1864,0,1920,0,98022,1670,5796,(200000-300000]
5553300375,20140820T000000,2.16E+06,3,3.5,3093,6550,2,0,Good,OK,Very High Quality and Design,2530,583,1996,1,98199,4116,8664,(2100000-2200000]
6073200075,20140730T000000,625000,3,1.75,1580,9104,1,0,Very Poor,Excellent,Average Quality And Design,1605,0,1955,0,98006,1569,9774,(600000-700000]
8081500050,20150302T000000,1.81E+06,5,2.5,4283,20887,1,0,Poor,Good,Very High Quality and Design,2495,1793,1984,0,98004,3620,15699,(1800000-1900000]
7936000252,20150511T000000,521000,2,1,1050,7497,1.5,0,Good,Good,Bad Quality And Design,1050,0,1910,0,98116,2518,14065,(500000-600000]
582000185,20140821T000000,655000,3,1.75,1975,5561,1,0,Very Poor,Good,Average Quality And Design,1086,886,1952,0,98199,1719,5796,(600000-700000]
2260000210,20150209T000000,565000,3,1.75,2370,10348,1,0,Very Poor,OK,Good Quality And Desgin,1420,960,1977,0,98052,2171,9588,(500000-600000]
5381000411,20150410T000000,239950,3,1.75,1445,7207,1,0,Very Poor,OK,Average Quality And Design,1455,0,1986,0,98188,1620,9150,(200000-300000]
2597501190,20150512T000000,270000,3,2.25,2105,26943,1,0,OK,OK,Average Quality And Design,1386,729,1993,0,98002,1770,8146,(200000-300000]
9578500920,20140910T000000,395950,5,3.5,2766,6067,2,0,Very Poor,OK,Good Quality And Desgin,2749,0,2014,0,98023,2722,5215,(300000-400000]
3630120970,20140922T000000,770000,3,3.25,3296,5022,2,0,Very Poor,OK,Good Quality And Desgin,3305,0,2006,0,98029,2668,4980,(700000-800000]
6669020490,20140812T000000,320000,4,2.25,2171,9104,2,0,Very Poor,OK,Good Quality And Desgin,2194,0,1978,0,98032,2171,8404,(300000-400000]
114101055,20141223T000000,383000,3,2.5,1710,10020,2,0,Very Poor,OK,Good Quality And Desgin,1715,0,1993,0,98028,2269,5796,(300000-400000]
5045700400,20150223T000000,559950,5,2.75,2968,6416,2,0,Very Poor,OK,Good Quality And Desgin,2977,0,2014,0,98059,2722,5702,(500000-600000]
3401700150,20150423T000000,1.35E+06,5,3,5541,38373,1.5,0,OK,OK,Good Quality And Desgin,5530,0,1969,1,98072,3819,43994,(1300000-1400000]
8150100240,20150218T000000,265000,2,1,664,4722,1,0,Very Poor,OK,Bad Quality And Design,606,0,1941,0,98126,620,4751,(200000-300000]
9267200345,20140602T000000,342000,2,2.5,1180,1393,2,0,Very Poor,OK,Good Quality And Desgin,757,426,2005,0,98103,1719,1246,(300000-400000]
6197200021,20141106T000000,144000,3,1,989,6806,1,0,Very Poor,OK,Bad Quality And Design,974,0,1946,0,98058,1120,10025,(100000-200000]
7504021310,20140506T000000,525000,3,2.5,2968,12039,1,0,Very Poor,OK,Good Quality And Desgin,1790,1191,1995,0,98074,2971,11912,(500000-600000]
2558650130,20140916T000000,426000,4,2.25,2105,7745,1,0,Very Poor,Good,Average Quality And Design,1495,653,1976,0,98034,1870,8229,(400000-500000]
7504101040,20140821T000000,722500,5,2.5,4875,11715,2,0,Very Poor,OK,Good Quality And Desgin,3452,1411,1983,0,98074,3168,11247,(700000-800000]
3831250150,20150326T000000,435000,3,2.75,2700,6184,2,0,Very Poor,OK,Good Quality And Desgin,2675,0,2007,0,98030,2319,5702,(400000-500000]
2619920030,20150318T000000,760000,4,2.5,3228,4075,2,0,Very Poor,OK,Good Quality And Desgin,3232,0,2002,0,98033,3168,5075,(700000-800000]
1868900035,20150407T000000,840000,3,1.75,2040,4819,1,0,Very Poor,Good,Good Quality And Desgin,1086,960,1926,0,98115,1670,4833,(800000-900000]
7752200100,20140930T000000,630000,4,2.5,2569,11068,1,0,Very Poor,Excellent,Average Quality And Design,2530,0,1957,0,98008,1569,11247,(600000-700000]
7571200110,20140728T000000,328000,2,1,721,4346,1,0,Very Poor,OK,Bad Quality And Design,714,0,1943,0,98116,1620,5138,(300000-400000]
3630000130,20141028T000000,430000,3,2.25,1445,1641,2,0,Very Poor,OK,Good Quality And Desgin,1455,0,2005,0,98029,1370,1054,(400000-500000]
7501000220,20140620T000000,950000,4,2.5,3360,11715,2,0,Very Poor,OK,Good Quality And Desgin,3347,0,1988,0,98033,3418,14065,(900000-1000000]
322069180,20141120T000000,649500,3,3,3754,355331,1.5,0,Very Poor,Good,Good Quality And Desgin,2236,1494,1990,0,98038,1920,219063,(600000-700000]
3332500095,20141007T000000,399000,3,2.5,1777,3189,2,0,Very Poor,OK,Average Quality And Design,1675,128,2004,0,98118,1569,3881,(300000-400000]
3832500260,20140509T000000,260000,3,2.5,1445,14652,1,0,Very Poor,Good,Average Quality And Design,1014,426,1963,0,98032,2071,8775,(200000-300000]
7942601435,20150324T000000,835000,6,2,3556,5172,2.5,0,OK,OK,Good Quality And Desgin,3564,0,1900,0,98122,2120,5138,(800000-900000]
2481200140,20141015T000000,330000,3,1.75,1316,9639,1.5,0,Very Poor,Good,Average Quality And Design,1305,0,1970,0,98024,1169,9667,(300000-400000]
8582010240,20140506T000000,606000,4,2.5,2105,13869,2,0,Very Poor,OK,Good Quality And Desgin,2124,0,1987,0,98027,2518,10147,(600000-700000]
714000195,20141113T000000,510000,2,1,1381,5561,1,0,Very Poor,OK,Average Quality And Design,935,426,1947,0,98105,1719,6151,(500000-600000]
8682261650,20140710T000000,554000,2,2,1646,4980,1,0,Very Poor,OK,Good Quality And Desgin,1675,0,2004,0,98053,1670,4980,(500000-600000]
2854800095,20140708T000000,292600,3,1.5,1510,7071,1,0,Very Poor,Good,Average Quality And Design,1531,0,1959,0,98056,1470,8030,(200000-300000]
1545804240,20150402T000000,252000,3,1.5,1381,6806,1,0,Very Poor,Good,Average Quality And Design,1420,0,1986,0,98038,1470,8146,(200000-300000]
6021501635,20141102T000000,825000,4,2.5,2569,4005,2,0,Very Poor,Excellent,Good Quality And Desgin,1605,960,1929,0,98117,1770,4026,(800000-900000]
2155500030,20150428T000000,380000,4,1.75,1710,9639,1,0,Very Poor,Good,Good Quality And Desgin,1715,0,1969,0,98059,1670,10732,(300000-400000]
2310100230,20140812T000000,380000,4,2.5,2305,7745,2,0,Very Poor,OK,Good Quality And Desgin,2305,0,2004,0,98038,2319,6044,(300000-400000]
6669150280,20150414T000000,320000,4,2.5,2105,9639,1,0,Very Poor,OK,Average Quality And Design,1495,653,1978,0,98031,2021,7977,(300000-400000]
8864000970,20141204T000000,273500,4,1,1381,6067,1,0,Very Poor,Good,Bad Quality And Design,1014,356,1944,0,98168,1220,6044,(200000-300000]
1423200170,20140612T000000,223000,2,1,921,9878,1,0,Very Poor,OK,Bad Quality And Design,902,0,1957,0,98058,1470,9774,(200000-300000]
5216200090,20140616T000000,385000,2,1,851,25842,1,1,Good,Good,Bad Quality And Design,828,0,1928,0,98070,2021,27389,(300000-400000]
1657300450,20141029T000000,340000,3,2.25,2635,9878,2,0,Very Poor,Good,Good Quality And Desgin,2640,0,1988,0,98092,2469,10950,(300000-400000]
2759800110,20141031T000000,485000,3,2.5,1839,8306,1,0,Poor,OK,Good Quality And Desgin,1344,505,1958,0,98177,1968,7977,(400000-500000]
3834000820,20140613T000000,458000,3,2,2040,8585,1,0,Very Poor,Good,Average Quality And Design,1235,808,1957,0,98125,1620,8146,(400000-500000]
4046600120,20140828T000000,475000,3,1.75,1839,24680,2,0,Very Poor,OK,Average Quality And Design,1864,0,1978,0,98014,1870,15699,(400000-500000]
8078390150,20140626T000000,675750,4,2.5,2766,10348,2,0,Very Poor,OK,Good Quality And Desgin,2786,0,1989,0,98029,2269,7232,(600000-700000]
2025069065,20140929T000000,2.40E+06,4,2.5,3622,8306,1,1,Excellent,OK,Good Quality And Desgin,1825,1793,2000,0,98074,3120,18934,(2400000-2500000]
7661600206,20150129T000000,262000,4,2.5,2040,8713,2,0,Very Poor,OK,Average Quality And Design,2086,0,2006,0,98188,2171,9667,(200000-300000]
993000090,20150414T000000,752000,6,3.75,3822,6675,2,0,Very Poor,Good,Good Quality And Desgin,3824,0,1977,0,98103,1620,4583,(700000-800000]
7955040080,20141104T000000,665000,5,2.75,2305,8024,1,0,Very Poor,Good,Average Quality And Design,1565,808,1972,0,98052,1770,8404,(600000-700000]
1999700045,20140502T000000,313000,3,1.5,1316,7936,1.5,0,Very Poor,OK,Average Quality And Design,1344,0,1955,0,98133,1470,7977,(300000-400000]
4327600010,20150202T000000,336000,3,3,1777,13309,1,0,Very Poor,OK,Average Quality And Design,1195,583,1988,0,98178,1719,10508,(300000-400000]
3298701066,20150506T000000,240000,3,1,1251,2384,1.5,0,Very Poor,Good,Bad Quality And Design,1235,0,1925,0,98106,1269,1540,(200000-300000]
824059140,20140527T000000,949880,4,2.25,2305,10553,2,0,Very Poor,OK,Good Quality And Desgin,2305,0,1978,0,98004,2269,10316,(900000-1000000]
9831200221,20140710T000000,670000,3,2.5,1445,1393,2,0,Very Poor,OK,Good Quality And Desgin,1270,128,2003,0,98102,1470,1540,(600000-700000]
4443800375,20141002T000000,400000,3,1,921,4075,1.5,0,Very Poor,OK,Average Quality And Design,902,0,1910,0,98117,1269,4089,(400000-500000]
5347200165,20141002T000000,265000,3,1,1050,4819,1,0,Very Poor,OK,Bad Quality And Design,974,128,1947,0,98126,1120,1246,(200000-300000]
2770605065,20141118T000000,450000,2,1,1180,6067,1,0,Very Poor,OK,Average Quality And Design,1195,0,1910,0,98119,1620,6044,(400000-500000]
7518504291,20141215T000000,535000,2,1,1510,3444,1,0,Very Poor,Good,Average Quality And Design,828,653,1927,0,98117,1470,3756,(500000-600000]
3904930730,20141105T000000,496600,3,2.5,1910,5561,2,0,Very Poor,OK,Good Quality And Desgin,1899,0,1988,0,98029,1920,4751,(400000-500000]
2862100260,20141003T000000,540000,4,1.75,1839,4346,1,0,Very Poor,Good,Average Quality And Design,935,886,1918,0,98105,1670,4359,(500000-600000]
3277800823,20140820T000000,327000,2,2,1510,1641,2,0,Very Poor,OK,Good Quality And Desgin,1195,279,2009,0,98126,1422,1540,(300000-400000]
3782760280,20141002T000000,366000,3,2.5,1777,4075,2,0,Very Poor,OK,Good Quality And Desgin,1790,0,2009,0,98019,2469,4209,(300000-400000]
5468780250,20140508T000000,325900,4,2.5,2305,6300,2,0,Very Poor,OK,Good Quality And Desgin,2305,0,2004,0,98042,2171,6272,(300000-400000]
6021502300,20150211T000000,549010,2,1.75,1580,4195,1,0,Very Poor,Good,Average Quality And Design,866,653,1942,0,98117,1220,4209,(500000-600000]
9485750240,20141017T000000,395000,3,2.5,2305,4980,2,0,Very Poor,Good,Good Quality And Desgin,2305,0,1989,0,98055,2221,5344,(300000-400000]
626059335,20140904T000000,527000,4,2.25,2305,19099,2,0,Very Poor,OK,Good Quality And Desgin,2345,0,1987,0,98011,1920,10025,(500000-600000]
1153000040,20150429T000000,650000,4,2.5,2239,9878,1,0,Very Poor,Good,Good Quality And Desgin,1495,729,1968,0,98005,2622,11557,(600000-700000]
114101161,20140829T000000,480000,3,1.5,2105,66011,1,0,Very Poor,Good,Average Quality And Design,1235,886,1949,0,98028,1620,15699,(400000-500000]
3904100089,20150318T000000,300000,3,1.75,1381,7412,1,0,Very Poor,Good,Bad Quality And Design,1344,0,1912,0,98118,1422,6044,(300000-400000]
291300010,20140521T000000,389999,3,2.25,1445,1393,2,0,Very Poor,OK,Average Quality And Design,1305,128,2003,0,98027,1422,1357,(300000-400000]
1566100555,20150501T000000,721000,4,2,2305,8306,1,0,Very Poor,Good,Average Quality And Design,1235,1028,1954,0,98115,1968,8326,(700000-800000]
