pos,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15,price_range
6102,8682231330,2,2,[1496-1696],[4275-5025],1,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],NoBasement,2004,98053,[1654-1904],[4851-5250],[500000-600000)
6103,2724069169,4,3,[2099-2299],[11871-14750],2,0,Very Poor,Good,Average Quality And Design,[2040-2289],NoBasement,1968,98027,[1403-1653],[6451-6850],[400000-500000)
6104,100300530,3,2.5,[1496-1696],[2021-3523],2,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,2009,98059,[1654-1904],[2851-3050],[300000-400000)
6105,7967000060,4,2.5,[1898-2098],[4275-5025],2,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],NoBasement,2014,98001,[1905-2155],[4451-4850],[300000-400000)
6106,339600110,3,2.5,[1496-1696],[3524-4274],2,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1987,98052,[1152-1402],[3651-3850],[300000-400000)
6107,123059042,3,2.25,[2099-2299],>=54863,1,0,Very Poor,Good,Average Quality And Design,[1290-1539],[765-915],1976,98059,[2407-2657],[13651-14050],[500000-600000)
6108,4083304190,1,2.5,[1697-1897],[2021-3523],2,0,Very Poor,OK,Average Quality And Design,[1040-1289],[614-764],1910,98103,[1654-1904],[3251-3450],[600000-700000)
6109,9346950050,3,2.5,[2099-2299],[9532-10282],1,0,Very Poor,Good,Good Quality And Desgin,[1040-1289],[765-915],1976,98006,[2658-2908],[10051-10450],[600000-700000)
6110,3744000100,4,3.25,[3104-3304],[4275-5025],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,2014,98038,[2909-3159],[4851-5250],[500000-600000)
6111,1238500978,3,1,[893-1093],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[790-1039],NoBasement,1962,98033,[1403-1653],[10051-10450],[300000-400000)
6112,200500700,3,2.5,[2099-2299],[9532-10282],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,1988,98011,[2407-2657],[8451-8850],[500000-600000)
6113,1994200375,2,2,[1496-1696],[5026-5776],1,0,Very Poor,Excellent,Average Quality And Design,[1040-1289],[463-613],1906,98103,[1152-1402],[4851-5250],[600000-700000)
6114,2705600069,3,2.25,[1295-1495],<=1269,3,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],NoBasement,2014,98117,[1152-1402],[2051-2250],[500000-600000)
6115,7230100120,4,2.75,[2702-2902],[37541-54862],2,0,Very Poor,Good,Good Quality And Desgin,[2540-2789],NoBasement,1977,98059,[1905-2155],[13651-14050],[400000-500000)
6116,1972200326,2,2.25,[1295-1495],[1270-2020],3,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],NoBasement,2008,98103,[1152-1402],[1251-1450],[500000-600000)
6117,1972200553,3,2.25,[1496-1696],<=1269,3,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],NoBasement,2014,98103,[1403-1653],[1251-1450],[600000-700000)
6118,223039330,3,3,[3104-3304],[5026-5776],2,0,Good,OK,Good Quality And Desgin,[3040-3289],NoBasement,2004,98146,[2658-2908],[7651-8050],[1000000-1100000)
6119,2310010270,3,2.25,[1496-1696],[7279-8029],2,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1990,98038,[1403-1653],[7251-7650],[200000-300000)
6120,7852020660,3,2.5,[2099-2299],[5777-6527],2,0,OK,OK,Good Quality And Desgin,[2040-2289],NoBasement,1999,98065,[1654-1904],[4051-4450],[500000-600000)
6121,8700120520,3,2.5,[1496-1696],[5777-6527],2,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1990,98030,[1654-1904],[5651-6050],[200000-300000)
6122,7625703900,4,2.5,[1898-2098],[9532-10282],2,0,Very Poor,Good,Average Quality And Design,[1790-2039],NoBasement,1954,98136,[2156-2406],[8451-8850],[600000-700000)
6123,4307350200,3,2.5,[1496-1696],[4275-5025],2,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,2004,98056,[2156-2406],[4051-4450],[300000-400000)
6124,9357000230,3,1,[893-1093],[4275-5025],1,0,Very Poor,Good,Bad Quality And Design,[790-1039],NoBasement,1942,98146,[901-1151],[5651-6050],[200000-300000)
6125,3750600566,2,1.75,[692-892],[14751-21509],1,0,Very Poor,Good,Bad Quality And Design,[790-1039],NoBasement,1946,98001,[1152-1402],[13651-14050],[100000-200000)
6126,3856900590,4,1.75,[2099-2299],[2021-3523],1.5,0,Very Poor,Good,Average Quality And Design,[1290-1539],[463-613],1911,98103,[1654-1904],[3851-4050],[600000-700000)
6127,3904920730,4,2.5,[2903-3103],[10283-11870],2,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],NoBasement,1987,98029,[2407-2657],[9251-9650],[600000-700000)
6128,1422300030,3,2.25,[1496-1696],[21510-37540],2,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],NoBasement,1991,98045,[1654-1904],[13651-14050],[400000-500000)
6129,2112700895,2,1,[692-892],[3524-4274],1,0,Very Poor,OK,Bad Quality And Design,[540-789],NoBasement,1918,98106,[1403-1653],[3851-4050],[200000-300000)
6130,3356403304,3,3,[1496-1696],[9532-10282],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],[463-613],1992,98001,[1403-1653],[9651-10050],[100000-200000)
6131,8078490090,3,1.75,[1496-1696],[10283-11870],1,0,OK,OK,Good Quality And Desgin,[1540-1789],NoBasement,1992,98022,[1654-1904],[10851-11250],[200000-300000)
6132,5347200220,2,1,[692-892],[4275-5025],1,0,Very Poor,OK,Bad Quality And Design,[540-789],NoBasement,1947,98126,[901-1151],[4851-5250],[200000-300000)
6133,1330910280,4,2.5,[3707-3907],>=54863,2,0,Very Poor,Good,Good Quality And Desgin,[3540-3789],NoBasement,1984,98053,[2658-2908],[13651-14050],[800000-900000)
6134,6905200215,3,2.5,[1898-2098],[4275-5025],2,0,Poor,OK,Good Quality And Desgin,[1790-2039],NoBasement,1949,98119,[1654-1904],[4451-4850],[1000000-1100000)
6135,9523104345,5,3,[3908-4108],[7279-8029],2,0,OK,Good,Good Quality And Desgin,[2540-2789],[1218-1368],1961,98103,[1905-2155],[4451-4850],[800000-900000)
6136,2481630290,4,2.75,[4109-4309],[21510-37540],2,0,Very Poor,Good,Good Quality And Desgin,[4040-4289],NoBasement,1985,98072,>=3913,[13651-14050],[800000-900000)
6137,3528000310,5,2.5,[4310-4510],[21510-37540],2,0,Very Poor,OK,Good Quality And Desgin,>=4290,NoBasement,1988,98053,[3160-3410],[13651-14050],[1100000-1200000)
6138,103400160,3,2.25,[1496-1696],[7279-8029],2,0,Very Poor,Good,Average Quality And Design,[1540-1789],NoBasement,1991,98003,[1403-1653],[7251-7650],[200000-300000)
6139,3303990030,4,2.75,[2903-3103],[11871-14750],2,0,Very Poor,OK,Very High Quality and Design,[3040-3289],NoBasement,2003,98059,[3662-3912],[12051-12450],[800000-900000)
6140,3438501100,3,1,[1094-1294],[3524-4274],1.5,0,Very Poor,OK,Good Quality And Desgin,[1040-1289],NoBasement,1928,98106,[1152-1402],[13651-14050],[400000-500000)
6141,1665400025,3,1.75,[1496-1696],[6528-7278],1,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1952,98166,[901-1151],[7251-7650],[200000-300000)
6142,7784400185,3,1.75,[2501-2701],[10283-11870],1,0,Poor,OK,Good Quality And Desgin,[2040-2289],[312-462],1952,98146,[2407-2657],[10051-10450],[400000-500000)
6143,2413300980,3,2.25,[2300-2500],[6528-7278],1,0,Very Poor,Good,Good Quality And Desgin,[1540-1789],[614-764],1978,98003,[1905-2155],[7251-7650],[200000-300000)
6144,4337000070,3,1,[893-1093],[7279-8029],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],<=160,1943,98166,[1152-1402],[7251-7650],[200000-300000)
6145,2205700345,4,2,[1697-1897],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[765-915],1955,98006,[1403-1653],[8851-9250],[500000-600000)
6146,5561400340,4,3.75,>=4511,[37541-54862],1,0,Very Poor,Good,Good Quality And Desgin,[2290-2539],>= 1671,1980,98027,[2909-3159],[13651-14050],[600000-700000)
6147,6132600165,3,2.5,[3104-3304],[4275-5025],2,0,OK,Excellent,Good Quality And Desgin,[2290-2539],[765-915],1945,98117,[1654-1904],[4851-5250],[800000-900000)
6148,2423010130,3,1.75,[1697-1897],[6528-7278],1,0,Very Poor,OK,Average Quality And Design,[1790-2039],NoBasement,1977,98033,[1654-1904],[7251-7650],[600000-700000)
6149,9178601660,5,3,[3305-3505],[5026-5776],2,0,Very Poor,OK,Good Quality And Desgin,[3290-3539],NoBasement,2004,98103,[2156-2406],[3851-4050],[1700000-1800000)
6150,203100625,3,2.5,[2501-2701],[21510-37540],2,0,Very Poor,OK,Average Quality And Design,[2540-2789],NoBasement,1992,98053,[2407-2657],[13651-14050],[600000-700000)
6151,8562720420,4,3.5,>=4511,[8030-8780],2,0,Good,OK,Very High Quality and Design,[3540-3789],[1067-1217],2006,98027,>=3913,[8051-8450],[1300000-1400000)
6152,5035300871,2,2.25,[2300-2500],[7279-8029],1,0,Very Poor,Good,Good Quality And Desgin,[1290-1539],[916-1066],1954,98199,[1905-2155],[7251-7650],[800000-900000)
6153,205000050,4,2.5,[3104-3304],[37541-54862],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,1993,98053,[2658-2908],[13651-14050],[700000-800000)
6154,2024059130,4,3.75,[3104-3304],[5777-6527],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,2014,98006,[2658-2908],[10051-10450],[900000-1000000)
6155,1026069061,4,2.5,[3506-3706],>=54863,2,0,Very Poor,OK,Good Quality And Desgin,[3290-3539],[161-311],1979,98077,[2909-3159],[13651-14050],[600000-700000)
6156,7856560380,4,2.25,[2300-2500],[8030-8780],2,0,Very Poor,Good,Good Quality And Desgin,[2290-2539],NoBasement,1979,98006,[2407-2657],[8851-9250],[700000-800000)
6157,4039300490,3,1.5,[1094-1294],[4275-5025],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1962,98007,[1403-1653],[7651-8050],[400000-500000)
6158,2892700041,3,1.5,[1295-1495],[7279-8029],1,0,Very Poor,Good,Bad Quality And Design,[1290-1539],NoBasement,1963,98055,[2156-2406],[3251-3450],[200000-300000)
6159,5637500180,4,1,[1898-2098],[2021-3523],1.5,0,Very Poor,Excellent,Average Quality And Design,[1040-1289],[765-915],1926,98136,[1152-1402],[5651-6050],[500000-600000)
6160,6204410150,4,2.25,[2501-2701],[7279-8029],1,0,Very Poor,Good,Good Quality And Desgin,[1540-1789],[765-915],1977,98011,[1654-1904],[8051-8450],[500000-600000)
6161,3668001080,3,2.5,[2099-2299],[6528-7278],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[765-915],1984,98092,[1654-1904],[8051-8450],[200000-300000)
6162,7338000270,3,1.5,[1094-1294],[3524-4274],2,0,Very Poor,OK,Bad Quality And Design,[1040-1289],NoBasement,1983,98002,[901-1151],[4051-4450],[100000-200000)
6163,4141010110,4,3.5,[4310-4510],[14751-21509],2,0,Very Poor,Good,Very High Quality and Design,[3040-3289],[1067-1217],1988,98040,[3662-3912],[13651-14050],[1700000-1800000)
6164,7625701045,3,1.75,[1496-1696],[5777-6527],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[312-462],1947,98136,[1403-1653],[5651-6050],[300000-400000)
6165,4036800805,3,1.5,[1094-1294],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1957,98008,[1152-1402],[7251-7650],[500000-600000)
6166,2459970020,4,2.5,[1898-2098],[5026-5776],2,0,Very Poor,OK,Average Quality And Design,[1790-2039],NoBasement,2004,98058,[2156-2406],[6051-6450],[300000-400000)
6167,1545806510,3,1.75,[1295-1495],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1980,98038,[1654-1904],[7651-8050],[200000-300000)
6168,7625702967,3,2.5,[1697-1897],[1270-2020],2,0,Very Poor,OK,Average Quality And Design,[1040-1289],[463-613],2004,98136,[1403-1653],[1451-1650],[300000-400000)
6169,9406510040,4,2.5,[2903-3103],[21510-37540],2,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],NoBasement,1997,98038,[2658-2908],[13651-14050],[500000-600000)
6170,7853220910,3,2.5,[2099-2299],[7279-8029],2,0,OK,OK,Good Quality And Desgin,[2040-2289],NoBasement,2004,98065,[2407-2657],[6851-7250],[400000-500000)
6171,9552701030,4,2.5,[2300-2500],[7279-8029],2,0,Very Poor,Good,Good Quality And Desgin,[2290-2539],NoBasement,1987,98006,[2407-2657],[7651-8050],[700000-800000)
6172,1231000660,3,1,[1295-1495],[3524-4274],1,0,Poor,Good,Good Quality And Desgin,[790-1039],[463-613],1948,98118,[1654-1904],[3851-4050],[500000-600000)
6173,2621760480,4,2.5,[2300-2500],[8030-8780],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,1997,98042,[2156-2406],[6851-7250],[300000-400000)
6174,7375100070,3,1.75,[1295-1495],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1958,98008,[1403-1653],[7651-8050],[400000-500000)
6175,3491300082,4,3.5,[2501-2701],[5777-6527],2,0,Very Poor,Excellent,Good Quality And Desgin,[1790-2039],[614-764],1910,98117,[1403-1653],[5251-5650],[700000-800000)
6176,6154500030,4,3.5,[3908-4108],[5026-5776],2,0,Very Poor,OK,Good Quality And Desgin,[3790-4039],NoBasement,2008,98006,[3160-3410],[6451-6850],[1000000-1100000)
6177,7856410020,2,2.5,[2903-3103],[14751-21509],1,0,Good,Good,Good Quality And Desgin,[1040-1289],>= 1671,1976,98006,[2909-3159],[11251-11650],[900000-1000000)
6178,6163900971,3,2,[1295-1495],[5777-6527],1,0,Very Poor,Excellent,Average Quality And Design,[1290-1539],NoBasement,1945,98155,[1403-1653],[6051-6450],[300000-400000)
6179,9521100465,2,1,[1094-1294],[4275-5025],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[161-311],1920,98103,[1403-1653],[3451-3650],[600000-700000)
6180,1823099028,3,2,[1697-1897],[21510-37540],1,0,Very Poor,OK,Average Quality And Design,[1790-2039],NoBasement,2007,98045,[2156-2406],[13651-14050],[400000-500000)
6181,1564000740,4,2.5,>=4511,[6528-7278],2,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],[1520-1670],2003,98059,[3160-3410],[6851-7250],[700000-800000)
6182,2171400199,5,2.25,[2300-2500],[11871-14750],1,0,Very Poor,OK,Average Quality And Design,[2290-2539],NoBasement,1961,98178,[1403-1653],[11251-11650],[200000-300000)
6183,7888300340,3,1,[1697-1897],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],[463-613],1961,98198,[1654-1904],[8851-9250],[200000-300000)
6184,224069129,3,1,[1295-1495],[37541-54862],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[614-764],1974,98075,[2658-2908],[13651-14050],[500000-600000)
6185,2767704302,2,1.5,[1094-1294],<=1269,2,0,Very Poor,OK,Good Quality And Desgin,[1040-1289],<=160,1998,98107,[1152-1402],[1251-1450],[400000-500000)
6186,123039176,4,1,[2300-2500],[21510-37540],1.5,0,Very Poor,Good,Average Quality And Design,[1540-1789],[765-915],1948,98146,[1403-1653],[9651-10050],[300000-400000)
6187,3982700250,4,2.5,[2903-3103],[7279-8029],2,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],[1369-1519],1991,98033,[2658-2908],[7251-7650],[700000-800000)
6188,122069107,3,1.5,[1898-2098],[37541-54862],1.5,0,Very Poor,Good,Average Quality And Design,[1290-1539],[463-613],1971,98038,[1905-2155],[13651-14050],[400000-500000)
6189,4273000095,4,1.75,[1295-1495],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1953,98166,[1403-1653],[8051-8450],[300000-400000)
6190,4036801245,3,1,[1094-1294],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1956,98008,[1403-1653],[7251-7650],[300000-400000)
6191,2722059215,3,1.75,[1295-1495],[14751-21509],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1968,98042,[1403-1653],[10451-10850],[200000-300000)
6192,5556300098,5,4,[4310-4510],[11871-14750],2,0,Very Poor,OK,Very High Quality and Design,>=4290,NoBasement,2006,98052,[2658-2908],[11251-11650],[1200000-1300000)
6193,2607720150,4,3.75,[2702-2902],[10283-11870],2,0,OK,Good,Good Quality And Desgin,[2040-2289],[614-764],1994,98045,[2156-2406],[10851-11250],[400000-500000)
6194,4038700730,4,2.75,[1898-2098],[6528-7278],1,0,OK,Good,Average Quality And Design,[1040-1289],[614-764],1960,98008,[1905-2155],[8451-8850],[600000-700000)
6195,1112000125,1,1,[893-1093],[8030-8780],1,0,Very Poor,Good,Bad Quality And Design,[1040-1289],NoBasement,1924,98118,[1654-1904],[4851-5250],[400000-500000)
6196,8944300010,5,1,[1295-1495],[8781-9531],1,0,Very Poor,Excellent,Average Quality And Design,[1290-1539],NoBasement,1967,98023,[1152-1402],[8051-8450],[200000-300000)
6197,8039900180,3,2,[1496-1696],[10283-11870],1,0,Very Poor,Good,Good Quality And Desgin,[1540-1789],NoBasement,1967,98045,[1654-1904],[12051-12450],[400000-500000)
6198,4222300040,3,1.5,[1496-1696],[8030-8780],1,0,Poor,OK,Average Quality And Design,[1040-1289],[463-613],1969,98003,[1905-2155],[7651-8050],[200000-300000)
6199,4253400100,3,2.75,[1094-1294],<=1269,2,0,Very Poor,OK,Average Quality And Design,[790-1039],[161-311],2007,98144,[1152-1402],[5251-5650],[400000-500000)
6200,7340600827,5,1,[1295-1495],[5777-6527],2,0,Very Poor,Good,Bad Quality And Design,[1290-1539],NoBasement,1941,98168,[901-1151],[10051-10450],[200000-300000)
6201,316000145,4,1,[1295-1495],[6528-7278],1.5,0,Very Poor,OK,Bad Quality And Design,[1290-1539],NoBasement,1941,98168,[1152-1402],[6851-7250],[200000-300000)
6202,3211600650,3,1,[893-1093],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[790-1039],NoBasement,1969,98034,[1152-1402],[7651-8050],[200000-300000)
6203,5562100325,2,1,[893-1093],[8030-8780],1,0,Very Poor,Good,Average Quality And Design,[790-1039],NoBasement,1947,98133,[1403-1653],[8051-8450],[300000-400000)
6204,4219400465,4,2,[2300-2500],[4275-5025],1.5,0,OK,OK,Good Quality And Desgin,[2040-2289],[312-462],1926,98105,[2909-3159],[4851-5250],[900000-1000000)
6205,3444100400,3,1.75,[1697-1897],[37541-54862],1,0,Very Poor,Excellent,Average Quality And Design,[1040-1289],[614-764],1965,98042,[1905-2155],[13651-14050],[300000-400000)
6206,7436000205,3,1,[1094-1294],[21510-37540],1.5,0,OK,Good,Average Quality And Design,[1040-1289],NoBasement,1937,98136,[2407-2657],[12051-12450],[600000-700000)
6207,1796360870,3,1.75,[1295-1495],[8030-8780],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1981,98042,[1152-1402],[7651-8050],[200000-300000)
6208,8567300150,4,2.75,[2300-2500],[37541-54862],1,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,1985,98038,[2658-2908],[13651-14050],[300000-400000)
6209,1140000050,3,1.75,[1094-1294],[9532-10282],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1975,98003,[1654-1904],[9651-10050],[200000-300000)
6210,2911700010,3,2.5,[2099-2299],[14751-21509],2,0,OK,OK,Good Quality And Desgin,[2040-2289],NoBasement,1995,98006,[2909-3159],[13651-14050],[1000000-1100000)
6211,4331000265,3,2,[1496-1696],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1949,98166,[1654-1904],[8451-8850],[100000-200000)
6212,3085001610,4,1.75,[1898-2098],[5777-6527],1,0,Very Poor,OK,Average Quality And Design,[1540-1789],[312-462],1959,98144,[1654-1904],[3851-4050],[300000-400000)
6213,4302200336,3,1,[893-1093],[5026-5776],1.5,0,Very Poor,Excellent,Bad Quality And Design,[790-1039],NoBasement,1919,98106,[901-1151],[4851-5250],[300000-400000)
6214,2391600330,2,1,[692-892],[5026-5776],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],NoBasement,1941,98116,<=900,[4851-5250],[500000-600000)
6215,8085400490,5,2.5,[2702-2902],[8030-8780],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],NoBasement,2002,98004,[1905-2155],[8051-8450],[1300000-1400000)
6216,3021059197,3,1.5,[1898-2098],[10283-11870],1.5,0,Very Poor,Good,Average Quality And Design,[1790-2039],NoBasement,1922,98002,[1654-1904],[8851-9250],[200000-300000)
6217,3629921120,4,2.5,[2501-2701],[5026-5776],2,0,OK,OK,Good Quality And Desgin,[2540-2789],NoBasement,2003,98029,[2909-3159],[5251-5650],[700000-800000)
6218,4443801285,3,1,[1295-1495],[3524-4274],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[161-311],1963,98117,[901-1151],[3851-4050],[400000-500000)
6219,1853081060,4,2.5,[3707-3907],[7279-8029],2,0,Very Poor,OK,Good Quality And Desgin,[3790-4039],NoBasement,2007,98074,[3160-3410],[7651-8050],[800000-900000)
6220,7203000640,4,1,[1094-1294],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1969,98003,[1403-1653],[7251-7650],[200000-300000)
6221,7853370440,5,3.25,[3305-3505],[4275-5025],2,0,OK,OK,Good Quality And Desgin,[2290-2539],[765-915],2014,98065,[3160-3410],[4851-5250],[600000-700000)
6222,9353300140,3,1,[893-1093],[10283-11870],1,0,Very Poor,Excellent,Average Quality And Design,[790-1039],NoBasement,1960,98059,[1403-1653],[10451-10850],[200000-300000)
6223,6806100040,4,2.5,[1898-2098],[4275-5025],2,0,Very Poor,OK,Average Quality And Design,[1790-2039],NoBasement,2005,98058,[2407-2657],[4851-5250],[300000-400000)
6224,3629830050,4,4,[2702-2902],[2021-3523],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],[614-764],1999,98029,[2156-2406],[3451-3650],[600000-700000)
6225,1946000100,4,2.75,[2099-2299],[4275-5025],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,2012,98059,[2407-2657],[4851-5250],[400000-500000)
6226,4441300240,3,2,[3506-3706],[21510-37540],1,0,Good,Good,Good Quality And Desgin,[1790-2039],>= 1671,1947,98117,[2658-2908],[8051-8450],[1200000-1300000)
